ダウンロードした時刻：2019/01/25 20:59:10

,,,飛島,飛島,飛島,酒田,酒田,酒田,にかほ,にかほ,にかほ
年,月,日,最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2005,9,7,28.5,8,2,30.2,8,1,34.1,8,2
2005,9,8,26.3,8,2,26.2,8,1,25.0,8,2
2005,9,9,26.7,8,2,29.1,8,1,25.2,8,2
2005,9,10,28.7,8,2,29.7,8,1,26.3,8,2
2005,9,11,24.4,8,2,25.6,8,1,24.4,8,2
2005,9,12,28.1,8,2,28.1,8,1,27.1,8,2
2005,9,13,28.9,8,2,27.3,8,1,25.7,8,2
2005,9,14,25.2,8,2,30.6,8,1,30.6,8,2
2005,9,15,24.0,8,2,24.7,8,1,23.1,8,2
2006,6,16,22.8,8,2,27.0,8,1,22.9,8,2
2006,6,17,21.5,8,2,23.3,8,1,23.4,8,2
2006,6,18,20.9,8,2,22.4,8,1,21.2,8,2
2006,6,19,22.1,8,2,22.9,8,1,20.4,8,2
2006,6,20,20.8,8,2,21.4,8,1,22.0,8,2
2006,6,21,24.4,8,2,28.2,8,1,27.6,8,2
2006,6,22,23.6,8,2,26.3,8,1,24.3,8,2
2006,6,23,21.3,8,2,23.1,8,1,21.6,8,2
2006,6,24,21.0,8,2,23.0,8,1,20.6,8,2
2006,6,25,22.4,8,2,23.9,8,1,22.1,8,2
2006,6,26,25.0,8,2,29.3,8,1,24.4,8,2
2006,6,27,23.9,8,2,26.3,8,1,24.7,8,2
2006,6,28,23.0,8,2,28.6,8,1,25.7,8,2
2006,6,29,25.0,8,2,25.2,8,1,24.2,8,2
2006,6,30,23.9,8,2,28.0,8,1,24.2,8,2
2006,7,1,21.4,8,2,25.8,8,1,22.0,8,2
2006,7,2,21.4,8,2,23.6,8,1,26.1,8,2
2006,7,3,18.4,8,2,22.3,8,1,20.7,8,2
2006,7,4,18.0,8,2,20.7,8,1,21.6,8,2
2006,7,5,20.8,8,2,23.8,8,1,23.1,8,2
2006,7,6,19.9,8,2,21.8,8,1,22.6,8,2
2006,7,7,23.4,8,2,22.2,8,1,22.6,8,2
2006,7,8,24.6,8,2,26.9,8,1,23.3,8,2
2006,7,9,25.0,8,2,28.4,8,1,24.5,8,2
2006,7,10,25.4,8,2,27.2,8,1,26.8,8,2
2006,7,11,27.5,8,2,30.5,8,1,29.8,8,2
2006,7,12,23.6,8,2,25.1,8,1,25.8,8,2
2006,7,13,22.5,8,2,24.9,8,1,23.7,8,2
2006,7,14,23.9,8,2,28.9,8,1,26.2,8,2
2006,7,15,21.9,8,2,24.0,8,1,24.2,8,2
2006,7,16,21.8,8,2,24.3,8,1,24.5,8,2
2006,7,17,22.5,8,2,22.6,8,1,22.0,8,2
2006,7,18,24.5,8,2,23.3,8,1,23.6,8,2
2006,7,19,23.6,8,2,25.3,8,1,23.4,8,2
2006,7,20,26.3,8,2,28.8,8,1,25.9,8,2
2006,7,21,21.6,8,2,22.6,8,1,24.2,8,2
2006,7,22,24.5,8,2,24.5,8,1,23.8,8,2
2006,7,23,26.7,8,2,29.8,8,1,26.1,8,2
2006,7,24,25.2,8,2,25.5,8,1,24.7,8,2
2006,7,25,25.2,8,2,25.2,8,1,22.9,8,2
2006,7,26,26.6,8,2,26.3,8,1,24.8,8,2
2006,7,27,26.0,8,2,26.4,8,1,25.5,8,2
2006,7,28,22.8,8,2,22.2,8,1,23.4,8,2
2006,7,29,25.5,8,2,25.0,8,1,25.6,8,2
2006,7,30,26.2,8,2,27.6,8,1,26.2,8,2
2006,7,31,26.9,8,2,29.7,8,1,27.5,8,2
2006,8,1,23.3,8,2,23.4,8,1,24.7,8,2
2006,8,2,28.1,8,2,30.8,8,1,28.8,8,2
2006,8,3,29.5,8,2,30.3,8,1,28.3,8,2
2006,8,4,29.4,8,2,29.8,8,1,28.7,8,2
2006,8,5,29.4,8,2,28.7,8,1,28.5,8,2
2006,8,6,29.5,8,2,29.8,8,1,28.3,8,2
2006,8,7,28.8,8,2,31.4,8,1,28.6,8,2
2006,8,8,29.9,8,2,33.2,8,1,30.5,8,2
2006,8,9,31.4,8,2,34.0,8,1,30.8,8,2
2006,8,10,30.8,8,2,30.5,8,1,29.3,8,2
2006,8,11,30.2,8,2,30.0,8,1,30.4,8,2
2006,8,12,25.8,8,2,29.3,8,1,27.4,8,2
2006,8,13,30.3,8,2,31.6,8,1,29.7,8,2
2006,8,14,30.2,8,2,32.4,8,1,30.2,8,2
2006,8,15,30.8,8,2,34.3,8,1,32.5,8,2
2006,8,16,32.8,8,2,35.6,8,1,31.8,8,2
2006,8,17,33.2,8,2,37.0,8,1,33.6,8,2
2006,8,18,30.1,8,2,34.5,8,1,31.3,8,2
2006,8,19,31.4,8,2,35.8,8,1,31.4,8,2
2006,8,20,32.4,8,2,35.0,8,1,32.6,8,2
2006,8,21,32.1,8,2,34.5,8,1,32.1,8,2
2006,8,22,30.4,8,2,29.8,8,1,30.5,8,2
2006,8,23,30.6,8,2,30.5,8,1,29.9,8,2
2006,8,24,28.9,8,2,29.7,8,1,28.2,8,2
2006,8,25,29.0,8,2,29.7,8,1,28.1,8,2
2006,8,26,29.1,8,2,30.6,8,1,28.8,8,2
2006,8,27,30.4,8,2,32.2,8,1,30.4,8,2
2006,8,28,29.1,8,2,29.8,8,1,30.5,8,2
2006,8,29,29.0,8,2,29.4,8,1,28.2,8,2
2006,8,30,24.5,8,2,23.6,8,1,24.6,8,2
2006,8,31,27.8,8,2,28.3,8,1,26.6,8,2
2006,9,1,26.5,8,2,26.6,8,1,26.1,8,2
2006,9,2,27.2,8,2,27.7,8,1,26.4,8,2
2006,9,3,27.9,8,2,27.4,8,1,26.9,8,2
2006,9,4,28.4,8,2,31.4,8,1,30.1,8,2
2006,9,5,24.9,8,2,25.7,8,1,27.0,8,2
2006,9,6,22.2,8,2,25.0,8,1,23.8,8,2
2006,9,7,23.2,8,2,24.9,8,1,24.8,8,2
2006,9,8,27.4,8,2,29.3,8,1,26.7,8,2
2006,9,9,30.0,8,2,33.5,8,1,30.2,8,2
2006,9,10,26.9,8,2,29.4,8,1,29.1,8,2
2006,9,11,23.5,8,2,24.2,8,1,23.7,8,2
2006,9,12,22.3,8,2,21.5,8,1,21.1,8,2
2006,9,13,24.0,8,2,22.0,8,1,23.7,8,2
2006,9,14,23.0,8,2,22.9,8,1,23.6,8,2
2006,9,15,24.1,8,2,26.4,8,1,24.7,8,2
2007,6,16,22.5,8,2,22.1,8,1,20.7,8,2
2007,6,17,23.7,8,2,24.5,8,1,22.3,8,2
2007,6,18,24.3,8,2,26.2,8,1,22.9,8,2
2007,6,19,25.5,8,2,27.0,8,1,23.8,8,2
2007,6,20,25.5,8,2,28.1,8,1,25.1,8,2
2007,6,21,22.1,8,2,24.6,8,1,23.5,8,2
2007,6,22,22.5,8,2,21.8,8,1,21.6,8,2
2007,6,23,24.0,8,2,24.1,8,1,22.8,8,2
2007,6,24,24.3,8,2,27.9,8,1,23.9,8,2
2007,6,25,28.6,8,2,30.4,8,1,26.8,8,2
2007,6,26,25.3,8,2,25.8,8,1,25.2,8,2
2007,6,27,27.8,8,2,26.8,8,1,25.6,8,2
2007,6,28,26.3,8,2,27.8,8,1,25.3,8,2
2007,6,29,22.1,8,2,23.0,8,1,22.8,8,2
2007,6,30,24.4,8,2,24.5,8,1,24.5,8,2
2007,7,1,22.6,8,2,22.6,8,1,21.1,8,2
2007,7,2,23.6,8,2,26.4,8,1,22.9,8,2
2007,7,3,24.1,8,2,23.1,8,1,22.4,8,2
2007,7,4,25.3,8,2,26.9,8,1,24.8,8,2
2007,7,5,22.3,8,2,22.4,8,1,22.1,8,2
2007,7,6,23.3,8,2,21.6,8,1,22.5,8,2
2007,7,7,24.7,8,2,26.0,8,1,23.9,8,2
2007,7,8,26.5,8,2,27.1,8,1,25.4,8,2
2007,7,9,26.8,8,2,28.3,8,1,25.8,8,2
2007,7,10,25.4,8,2,28.6,8,1,25.0,8,2
2007,7,11,22.5,8,2,24.9,8,1,24.2,8,2
2007,7,12,22.8,8,2,23.8,8,1,23.1,8,2
2007,7,13,25.2,8,2,25.0,8,1,24.2,8,2
2007,7,14,23.6,8,2,24.2,8,1,25.4,8,2
2007,7,15,25.7,8,2,26.4,8,1,27.6,8,2
2007,7,16,26.3,8,2,29.1,8,1,25.7,8,2
2007,7,17,28.7,8,2,24.1,8,1,24.2,8,2
2007,7,18,25.3,8,2,27.1,8,1,24.1,8,2
2007,7,19,26.7,8,2,27.9,8,1,27.2,8,2
2007,7,20,21.3,8,2,22.6,8,1,23.1,8,2
2007,7,21,22.6,8,2,24.1,8,1,23.6,8,2
2007,7,22,26.8,8,2,26.6,8,1,24.8,8,2
2007,7,23,27.2,8,2,26.4,8,1,25.0,8,2
2007,7,24,27.6,8,2,26.6,8,1,25.3,8,2
2007,7,25,28.2,8,2,27.5,8,1,26.6,8,2
2007,7,26,28.8,8,2,28.0,8,1,27.1,8,2
2007,7,27,28.2,8,2,27.7,8,1,27.5,8,2
2007,7,28,25.0,8,2,26.7,8,1,25.5,8,2
2007,7,29,26.1,8,2,25.3,8,1,24.9,8,2
2007,7,30,25.6,8,2,27.0,8,1,25.4,8,2
2007,7,31,26.4,8,2,25.3,8,1,24.6,8,2
2007,8,1,28.4,8,2,31.8,8,1,30.9,8,2
2007,8,2,33.3,8,2,35.4,8,1,33.1,8,2
2007,8,3,33.3,8,2,37.1,8,1,35.0,8,2
2007,8,4,26.4,8,2,28.5,8,1,29.3,8,2
2007,8,5,27.4,8,2,31.1,8,1,27.6,8,2
2007,8,6,29.6,8,2,30.8,8,1,28.5,8,2
2007,8,7,26.4,8,2,27.9,8,1,27.6,8,2
2007,8,8,26.2,8,2,30.2,8,1,27.6,8,2
2007,8,9,28.2,8,2,32.1,8,1,31.3,8,2
2007,8,10,28.8,8,2,30.1,8,1,29.5,8,2
2007,8,11,31.4,8,2,33.5,8,1,30.0,8,2
2007,8,12,32.9,8,2,34.8,8,1,30.5,8,2
2007,8,13,32.3,8,2,34.7,8,1,30.6,8,2
2007,8,14,32.4,8,2,33.4,8,1,31.2,8,2
2007,8,15,31.5,8,2,32.7,8,1,31.8,8,2
2007,8,16,31.7,8,2,31.0,8,1,29.0,8,2
2007,8,17,24.7,8,2,26.7,8,1,26.1,8,2
2007,8,18,27.4,8,2,28.4,8,1,26.9,8,2
2007,8,19,25.3,8,2,27.3,8,1,26.8,8,2
2007,8,20,28.5,8,2,30.2,8,1,28.4,8,2
2007,8,21,28.1,8,2,30.9,8,1,28.6,8,2
2007,8,22,26.4,8,2,27.3,8,1,27.2,8,2
2007,8,23,27.3,8,2,27.8,8,1,26.5,8,2
2007,8,24,29.0,8,2,28.1,8,1,26.8,8,2
2007,8,25,28.1,8,2,28.8,8,1,27.0,8,2
2007,8,26,27.5,8,2,30.3,8,1,28.7,8,2
2007,8,27,27.6,8,2,28.8,8,1,27.1,8,2
2007,8,28,26.1,8,2,26.5,8,1,25.6,8,2
2007,8,29,27.8,8,2,28.6,8,1,26.6,8,2
2007,8,30,27.1,8,2,27.6,8,1,26.7,8,2
2007,8,31,22.4,8,2,22.2,8,1,21.5,8,2
2007,9,1,24.9,8,2,26.7,8,1,25.6,8,2
2007,9,2,23.1,8,2,24.8,8,1,25.1,8,2
2007,9,3,27.0,8,2,31.0,8,1,30.8,8,2
2007,9,4,26.6,8,2,28.9,8,1,26.4,8,2
2007,9,5,28.8,8,2,31.9,8,1,28.0,8,2
2007,9,6,30.3,8,2,34.0,8,1,33.5,8,2
2007,9,7,27.3,8,2,29.0,8,1,28.0,8,2
2007,9,8,27.9,8,2,28.3,8,1,26.5,8,2
2007,9,9,28.0,8,2,30.3,8,1,27.5,8,2
2007,9,10,23.3,8,2,24.9,8,1,24.5,8,2
2007,9,11,26.8,8,2,26.9,8,1,26.0,8,2
2007,9,12,26.7,8,2,25.9,8,1,25.2,8,2
2007,9,13,27.2,8,2,28.0,8,1,26.1,8,2
2007,9,14,26.4,8,2,28.0,8,1,26.0,8,2
2007,9,15,30.2,8,2,33.0,8,1,31.8,8,2
2008,6,16,21.4,8,2,20.3,8,1,20.1,8,2
2008,6,17,21.5,8,2,21.4,8,1,20.8,8,2
2008,6,18,23.8,8,2,25.4,8,1,22.7,8,2
2008,6,19,24.5,8,2,29.0,8,1,27.9,8,2
2008,6,20,25.0,8,2,27.8,8,1,23.8,8,2
2008,6,21,24.9,8,2,27.6,8,1,24.5,8,2
2008,6,22,29.9,8,2,30.8,8,1,27.1,8,2
2008,6,23,26.3,8,2,27.8,8,1,28.8,8,2
2008,6,24,23.1,8,2,23.6,8,1,22.0,8,2
2008,6,25,23.8,8,2,23.6,8,1,22.1,8,2
2008,6,26,24.2,8,2,26.2,8,1,22.6,8,2
2008,6,27,24.8,8,2,24.2,8,1,23.2,8,2
2008,6,28,25.1,8,2,26.6,8,1,23.6,8,2
2008,6,29,21.4,8,2,23.5,8,1,22.2,8,2
2008,6,30,24.9,8,2,26.1,8,1,23.5,8,2
2008,7,1,24.1,8,2,23.1,8,1,22.4,8,2
2008,7,2,24.7,8,2,27.4,8,1,23.9,8,2
2008,7,3,24.9,8,2,26.5,8,1,25.9,8,2
2008,7,4,22.8,8,2,27.5,8,1,24.4,8,2
2008,7,5,25.3,8,2,28.9,8,1,27.2,8,2
2008,7,6,29.1,8,2,31.8,8,1,28.5,8,2
2008,7,7,22.7,8,2,24.6,8,1,24.9,8,2
2008,7,8,25.4,8,2,28.4,8,1,25.4,8,2
2008,7,9,27.9,8,2,28.2,8,1,26.8,8,2
2008,7,10,27.3,8,2,26.3,8,1,25.3,8,2
2008,7,11,25.1,8,2,26.1,8,1,25.5,8,2
2008,7,12,22.6,8,2,23.8,8,1,23.4,8,2
2008,7,13,26.2,8,2,27.4,8,1,26.2,8,2
2008,7,14,25.3,8,2,25.8,8,1,24.6,8,2
2008,7,15,25.3,8,2,26.4,8,1,25.0,8,2
2008,7,16,25.8,8,2,28.6,8,1,25.5,8,2
2008,7,17,28.7,4,2,32.6,5,1,31.3,8,2
2008,7,18,29.7,8,2,29.2,8,1,26.9,8,2
2008,7,19,27.1,8,2,27.3,8,1,25.9,8,2
2008,7,20,26.0,8,2,27.4,8,1,26.5,8,2
2008,7,21,31.0,8,2,31.4,8,1,29.3,8,2
2008,7,22,28.0,8,2,30.7,8,1,29.5,8,2
2008,7,23,28.1,8,2,29.6,8,1,29.5,8,2
2008,7,24,26.4,8,2,27.3,8,1,26.7,8,2
2008,7,25,26.4,8,2,26.3,8,1,25.7,8,2
2008,7,26,28.1,8,2,29.0,8,1,27.2,8,2
2008,7,27,30.5,8,2,30.9,8,1,29.1,8,2
2008,7,28,26.9,8,2,27.6,8,1,25.9,8,2
2008,7,29,22.3,8,2,25.2,8,1,23.5,8,2
2008,7,30,28.7,8,2,27.7,8,1,27.1,8,2
2008,7,31,28.5,8,2,29.2,8,1,27.0,8,2
2008,8,1,27.4,8,2,27.8,8,1,26.9,8,2
2008,8,2,27.9,8,2,31.3,8,1,30.3,8,2
2008,8,3,28.8,8,2,33.4,8,1,31.9,8,2
2008,8,4,26.9,8,2,28.0,8,1,26.2,8,2
2008,8,5,27.6,8,2,29.8,8,1,28.5,8,2
2008,8,6,28.7,8,2,30.6,8,1,29.0,8,2
2008,8,7,28.9,8,2,29.1,8,1,27.6,8,2
2008,8,8,28.9,8,2,28.9,8,1,28.1,8,2
2008,8,9,28.1,8,2,29.2,8,1,29.1,8,2
2008,8,10,28.7,8,2,29.4,8,1,27.6,8,2
2008,8,11,27.9,8,2,30.6,8,1,27.8,8,2
2008,8,12,31.1,8,2,33.0,8,1,29.0,8,2
2008,8,13,30.5,8,2,33.2,8,1,30.1,8,2
2008,8,14,28.7,8,2,28.1,8,1,27.5,8,2
2008,8,15,29.7,8,2,29.4,8,1,28.7,8,2
2008,8,16,26.6,8,2,28.7,8,1,26.9,8,2
2008,8,17,28.7,8,2,25.7,8,1,26.6,8,2
2008,8,18,26.4,8,2,28.1,8,1,27.2,8,2
2008,8,19,26.4,8,2,29.6,8,1,27.8,8,2
2008,8,20,28.6,8,2,29.6,8,1,27.4,8,2
2008,8,21,20.6,8,2,22.1,8,1,21.0,8,2
2008,8,22,24.3,8,2,24.9,8,1,24.5,8,2
2008,8,23,19.7,8,2,20.7,8,1,22.3,8,2
2008,8,24,23.0,8,2,22.8,8,1,24.2,8,2
2008,8,25,26.0,8,2,27.4,8,1,27.5,8,2
2008,8,26,27.0,8,2,28.0,8,1,27.6,8,2
2008,8,27,28.2,8,2,31.1,8,1,28.2,8,2
2008,8,28,29.2,8,2,33.2,8,1,29.7,8,2
2008,8,29,28.3,8,2,29.7,8,1,28.0,8,2
2008,8,30,25.4,8,2,27.4,8,1,25.8,8,2
2008,8,31,26.5,8,2,28.1,8,1,26.4,8,2
2008,9,1,28.9,8,2,29.2,8,1,27.8,8,2
2008,9,2,29.6,8,2,33.0,8,1,29.5,8,2
2008,9,3,28.8,8,2,29.3,8,1,27.9,8,2
2008,9,4,26.3,8,2,27.6,8,1,26.2,8,2
2008,9,5,28.9,8,2,30.6,8,1,28.0,8,2
2008,9,6,29.7,8,2,30.3,8,1,28.7,8,2
2008,9,7,26.0,8,2,27.0,8,1,25.9,8,2
2008,9,8,26.7,8,2,27.0,8,1,26.0,8,2
2008,9,9,24.5,8,2,25.1,8,1,24.2,8,2
2008,9,10,26.3,8,2,27.9,8,1,25.5,8,2
2008,9,11,27.5,8,2,30.2,8,1,27.1,8,2
2008,9,12,27.4,8,2,27.8,8,1,26.3,8,2
2008,9,13,25.6,8,2,26.7,8,1,26.0,8,2
2008,9,14,25.6,8,2,26.7,8,1,25.3,8,2
2008,9,15,23.8,8,2,25.9,8,1,25.1,8,2
2009,6,16,21.7,8,3,21.3,8,1,20.0,8,3
2009,6,17,22.2,8,3,21.6,8,1,20.6,8,3
2009,6,18,21.5,8,3,22.5,8,1,21.0,8,3
2009,6,19,23.3,8,3,24.9,8,1,22.6,8,3
2009,6,20,26.1,8,3,27.9,8,1,26.5,8,3
2009,6,21,26.1,8,3,29.0,8,1,25.1,8,3
2009,6,22,23.3,8,3,26.7,8,1,25.7,8,3
2009,6,23,23.2,8,3,22.9,8,1,23.0,8,3
2009,6,24,25.9,8,3,27.0,8,1,24.7,8,3
2009,6,25,25.0,8,3,28.8,8,1,28.4,8,3
2009,6,26,25.1,8,3,31.3,8,1,29.7,8,3
2009,6,27,26.1,8,3,30.5,8,1,29.5,8,3
2009,6,28,28.3,8,3,31.0,8,1,26.6,8,3
2009,6,29,29.3,8,3,33.4,8,1,29.9,8,3
2009,6,30,24.2,8,3,27.9,8,1,29.9,8,3
2009,7,1,21.6,8,3,23.9,8,1,22.6,8,3
2009,7,2,23.3,8,3,22.9,8,1,22.2,8,3
2009,7,3,23.3,8,3,24.2,8,1,23.2,8,3
2009,7,4,26.0,8,3,26.3,8,1,25.0,8,3
2009,7,5,26.3,8,3,26.5,8,1,24.5,8,3
2009,7,6,27.9,8,3,29.4,8,1,26.4,8,3
2009,7,7,28.7,8,3,30.9,8,1,28.9,8,3
2009,7,8,23.9,8,3,26.2,8,1,23.8,8,3
2009,7,9,22.1,8,3,24.9,8,1,27.2,8,3
2009,7,10,22.9,8,3,26.4,8,1,28.0,8,3
2009,7,11,25.5,8,3,25.7,8,1,24.4,8,3
2009,7,12,22.7,8,3,25.9,8,1,24.7,8,3
2009,7,13,22.8,8,3,25.2,8,1,27.3,8,3
2009,7,14,24.6,8,3,28.3,8,1,26.0,8,3
2009,7,15,26.3,8,3,33.2,8,1,31.0,8,3
2009,7,16,23.9,5,3,26.7,8,1,24.5,8,3
2009,7,17,26.3,8,3,29.8,8,1,26.7,8,3
2009,7,18,22.5,8,3,24.9,8,1,25.4,8,3
2009,7,19,22.9,8,3,27.6,8,1,25.6,8,3
2009,7,20,23.1,8,3,25.0,8,1,22.9,8,3
2009,7,21,22.1,8,3,23.9,8,1,23.5,8,3
2009,7,22,23.1,8,3,25.0,8,1,23.6,8,3
2009,7,23,25.5,8,3,27.1,8,1,25.4,8,3
2009,7,24,25.0,8,3,28.0,8,1,27.5,8,3
2009,7,25,24.6,8,3,28.9,8,1,27.3,8,3
2009,7,26,24.6,8,3,28.4,8,1,27.1,8,3
2009,7,27,23.4,8,3,26.3,8,1,24.9,8,3
2009,7,28,25.0,8,3,27.8,8,1,25.3,8,3
2009,7,29,23.2,8,3,26.9,8,1,25.4,8,3
2009,7,30,26.0,8,3,26.7,8,1,24.2,8,3
2009,7,31,27.9,8,3,30.2,8,1,26.9,8,3
2009,8,1,27.3,8,3,29.7,8,1,26.7,8,3
2009,8,2,27.6,8,3,29.6,8,1,27.1,8,3
2009,8,3,26.8,8,3,27.5,8,1,25.9,8,3
2009,8,4,28.2,8,3,30.5,8,1,27.2,8,3
2009,8,5,27.3,8,3,27.6,8,1,26.3,8,3
2009,8,6,27.2,8,3,29.7,8,1,26.8,8,3
2009,8,7,24.2,8,3,25.9,8,1,24.6,8,3
2009,8,8,27.6,8,3,28.6,8,1,26.9,8,3
2009,8,9,27.0,8,3,29.0,8,1,27.6,8,3
2009,8,10,24.1,8,3,28.4,8,1,26.4,8,3
2009,8,11,29.8,8,3,31.4,8,1,28.2,8,3
2009,8,12,28.9,8,3,29.2,8,1,27.8,8,3
2009,8,13,24.7,8,3,25.7,8,1,29.4,8,3
2009,8,14,26.0,8,3,26.1,8,1,24.7,8,3
2009,8,15,25.3,8,3,28.2,8,1,26.5,8,3
2009,8,16,27.5,8,3,28.4,8,1,27.2,8,3
2009,8,17,28.7,8,3,28.7,8,1,27.0,8,3
2009,8,18,28.3,8,3,31.4,8,1,28.1,8,3
2009,8,19,28.5,8,3,29.9,8,1,27.7,8,3
2009,8,20,29.2,8,3,32.1,8,1,29.3,8,3
2009,8,21,27.4,8,3,26.9,8,1,29.1,8,3
2009,8,22,27.9,8,3,27.9,8,1,26.4,8,3
2009,8,23,27.1,8,3,28.2,8,1,27.6,8,3
2009,8,24,25.3,8,3,24.8,8,1,24.6,8,3
2009,8,25,25.5,8,3,25.2,8,1,24.9,8,3
2009,8,26,26.7,8,3,28.7,8,1,26.7,8,3
2009,8,27,28.8,8,3,30.3,8,1,29.5,8,3
2009,8,28,24.8,8,3,27.1,8,1,28.4,8,3
2009,8,29,25.2,8,3,26.4,8,1,25.4,8,3
2009,8,30,22.3,8,3,24.3,8,1,23.9,8,3
2009,8,31,22.5,8,3,21.8,8,1,24.0,8,3
2009,9,1,24.4,8,3,24.1,8,1,24.2,8,3
2009,9,2,26.6,8,3,28.2,8,1,26.9,8,3
2009,9,3,24.5,8,3,25.9,8,1,25.1,8,3
2009,9,4,24.3,8,3,26.0,8,1,24.8,8,3
2009,9,5,25.9,8,3,26.2,8,1,25.1,8,3
2009,9,6,25.9,8,3,27.5,8,1,25.4,8,3
2009,9,7,27.6,8,3,27.7,8,1,25.8,8,3
2009,9,8,22.8,8,3,24.0,8,1,23.1,8,3
2009,9,9,24.4,8,3,24.2,8,1,22.7,8,3
2009,9,10,22.7,8,3,24.8,8,1,22.8,8,3
2009,9,11,25.4,8,3,24.7,8,1,23.3,8,3
2009,9,12,20.1,8,3,20.0,8,1,21.2,8,3
2009,9,13,22.2,8,3,23.8,8,1,22.5,8,3
2009,9,14,24.0,8,3,24.6,8,1,23.7,8,3
2009,9,15,24.3,8,3,24.7,8,1,26.0,8,3
2010,6,16,20.3,8,3,23.5,8,1,21.5,8,3
2010,6,17,25.3,8,3,24.2,8,1,22.8,8,3
2010,6,18,24.4,8,3,27.6,8,1,25.3,8,3
2010,6,19,24.0,8,3,24.3,8,1,23.9,8,3
2010,6,20,24.9,8,3,25.7,8,1,23.7,8,3
2010,6,21,23.2,8,3,26.6,8,1,23.9,8,3
2010,6,22,25.6,8,3,27.3,8,1,25.3,8,3
2010,6,23,22.3,8,3,23.2,8,1,23.5,8,3
2010,6,24,23.7,8,3,23.5,8,1,22.5,8,3
2010,6,25,26.5,8,3,26.3,8,1,24.7,8,3
2010,6,26,28.4,8,3,31.6,8,1,26.3,8,3
2010,6,27,22.3,8,3,24.2,8,1,24.6,8,3
2010,6,28,21.9,8,3,24.6,8,1,22.7,8,3
2010,6,29,25.3,8,3,27.1,8,1,25.8,8,3
2010,6,30,25.1,8,3,24.0,8,1,22.9,5,3
2010,7,1,25.9,8,3,26.7,8,1,25.8,8,3
2010,7,2,27.6,5,3,28.3,8,1,26.4,8,3
2010,7,3,29.8,8,3,30.9,8,1,29.0,8,3
2010,7,4,28.8,8,3,29.9,8,1,28.3,8,3
2010,7,5,26.8,8,3,27.0,8,1,26.3,8,3
2010,7,6,28.9,8,3,28.3,8,1,27.2,8,3
2010,7,7,29.7,8,3,29.1,8,1,28.0,8,3
2010,7,8,29.4,8,3,28.3,8,1,27.6,8,3
2010,7,9,28.0,8,3,30.1,8,1,27.8,8,3
2010,7,10,25.8,8,3,26.5,8,1,25.0,8,3
2010,7,11,23.4,8,3,26.5,8,1,28.4,8,3
2010,7,12,24.6,8,3,25.8,8,1,26.8,8,3
2010,7,13,23.8,8,3,25.7,8,1,25.6,8,3
2010,7,14,22.3,8,3,24.1,8,1,23.0,8,3
2010,7,15,25.4,8,3,27.8,8,1,25.8,8,3
2010,7,16,26.7,8,3,29.8,8,1,26.9,8,3
2010,7,17,29.2,8,3,32.4,8,1,28.8,8,3
2010,7,18,29.9,8,3,31.7,8,1,29.7,8,3
2010,7,19,28.1,8,3,31.9,8,1,30.6,8,3
2010,7,20,30.3,8,3,30.7,8,1,27.7,8,3
2010,7,21,30.0,8,3,30.2,8,1,28.9,8,3
2010,7,22,29.6,8,3,32.6,8,1,30.8,8,3
2010,7,23,30.0,8,3,31.1,8,1,29.1,8,3
2010,7,24,28.4,8,3,30.9,8,1,28.2,8,3
2010,7,25,28.0,8,3,29.2,8,1,27.6,8,3
2010,7,26,29.5,8,3,29.2,8,1,28.0,8,3
2010,7,27,28.8,8,3,32.7,8,1,29.7,5,3
2010,7,28,29.5,8,3,33.2,8,1,31.4,8,3
2010,7,29,26.2,8,3,30.0,8,1,31.1,8,3
2010,7,30,25.7,8,3,30.6,8,1,28.3,8,3
2010,7,31,27.5,8,3,30.2,8,1,29.5,5,3
2010,8,1,27.9,8,3,32.2,8,1,31.0,8,3
2010,8,2,27.1,8,3,30.8,8,1,28.0,8,3
2010,8,3,26.4,8,3,29.6,8,1,28.6,8,3
2010,8,4,31.4,8,3,32.8,8,1,32.5,8,3
2010,8,5,33.3,8,3,34.1,8,1,32.8,8,3
2010,8,6,33.4,8,3,33.4,8,1,32.8,8,3
2010,8,7,32.5,8,3,33.0,8,1,31.1,8,3
2010,8,8,32.3,8,3,32.3,8,1,31.5,8,3
2010,8,9,29.8,8,3,32.2,8,1,30.8,8,3
2010,8,10,32.2,8,3,33.8,8,1,31.9,8,3
2010,8,11,31.4,8,3,33.2,8,1,32.2,8,3
2010,8,12,28.2,8,3,30.6,8,1,33.7,8,3
2010,8,13,29.4,8,3,30.0,8,1,28.9,8,3
2010,8,14,26.1,8,3,28.3,8,1,27.7,8,3
2010,8,15,28.8,8,3,32.4,8,1,31.4,8,3
2010,8,16,29.7,8,3,29.1,8,1,29.2,8,3
2010,8,17,29.4,8,3,31.1,8,1,30.3,8,3
2010,8,18,28.6,8,3,30.0,8,1,29.3,8,3
2010,8,19,29.9,8,3,33.0,8,1,30.4,8,3
2010,8,20,30.8,8,3,32.1,8,1,31.0,8,3
2010,8,21,31.1,8,3,30.7,8,1,30.0,8,3
2010,8,22,30.6,8,3,31.7,8,1,30.5,8,3
