ダウンロードした時刻：2025/08/07 18:17:27

,,,酒田,酒田,酒田,山形,山形,山形,飛島,飛島,飛島
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1999,3,13,-3.5,8,1,-5.3,8,1,-1.5,8,1
1999,3,14,1.6,8,1,-1.6,8,1,6.0,8,1
1999,3,15,5.4,8,1,4.2,8,1,5.1,8,1
1999,3,16,5.3,8,1,3.3,8,1,3.9,8,1
1999,3,17,5.7,8,1,0.8,8,1,4.6,8,1
1999,3,18,5.7,8,1,2.9,8,1,7.4,8,1
1999,3,19,4.4,8,1,5.0,8,1,3.3,8,1
1999,3,20,1.1,8,1,0.3,8,1,0.6,8,1
1999,3,21,-0.7,8,1,-2.1,8,1,0.4,8,1
1999,3,22,0.4,8,1,-2.2,8,1,0.4,8,1
1999,3,23,-0.3,8,1,-2.8,8,1,-0.3,8,1
1999,3,24,-1.2,8,1,-4.1,8,1,1.9,8,1
1999,3,25,3.4,8,1,1.1,8,1,5.9,8,1
1999,3,26,6.5,8,1,2.8,8,1,7.6,8,1
1999,3,27,4.3,8,1,0.9,8,1,3.3,8,1
1999,3,28,-0.3,8,1,-1.3,8,1,-1.2,8,1
1999,3,29,-2.1,8,1,-3.3,8,1,-1.9,8,1
1999,3,30,-0.8,8,1,-1.5,8,1,-1.2,8,1
1999,3,31,-0.7,8,1,-1.2,8,1,1.4,8,1
1999,12,1,4.4,8,1,2.8,8,1,3.6,8,1
1999,12,2,4.9,8,1,3.2,8,1,3.0,8,1
1999,12,3,2.6,8,1,0.0,8,1,1.9,8,1
1999,12,4,5.2,8,1,-1.2,8,1,3.9,8,1
1999,12,5,4.6,8,1,4.2,8,1,5.6,8,1
1999,12,6,4.6,8,1,3.0,8,1,5.5,8,1
1999,12,7,1.6,8,1,0.1,8,1,1.6,8,1
1999,12,8,2.0,8,1,-0.4,8,1,4.2,8,1
1999,12,9,2.6,8,1,-2.1,8,1,6.5,8,1
1999,12,10,8.3,8,1,3.0,8,1,7.2,8,1
1999,12,11,1.4,8,1,-0.2,8,1,1.4,8,1
1999,12,12,1.2,8,1,-0.9,8,1,1.5,8,1
1999,12,13,1.4,8,1,0.0,8,1,1.7,8,1
1999,12,14,0.3,8,1,-2.0,8,1,1.0,8,1
1999,12,15,-1.7,8,1,-3.6,8,1,1.8,8,1
1999,12,16,-0.9,8,1,-3.1,8,1,1.4,8,1
1999,12,17,0.6,8,1,0.2,8,1,1.9,8,1
1999,12,18,1.0,8,1,0.2,8,1,2.0,8,1
1999,12,19,-0.4,8,1,-1.0,8,1,1.7,8,1
1999,12,20,-0.9,8,1,-1.7,8,1,0.0,8,1
1999,12,21,-0.2,8,1,-1.2,8,1,0.0,8,1
1999,12,22,0.2,8,1,0.1,8,1,1.0,8,1
1999,12,23,1.0,8,1,-1.4,8,1,1.4,8,1
1999,12,24,0.9,8,1,-2.8,8,1,4.9,8,1
1999,12,25,1.1,8,1,-6.2,8,1,4.5,8,1
1999,12,26,3.1,8,1,-1.0,8,1,2.2,8,1
1999,12,27,2.3,8,1,-1.8,8,1,2.7,8,1
1999,12,28,2.9,8,1,0.7,8,1,7.0,8,1
1999,12,29,1.9,8,1,0.3,8,1,2.3,8,1
1999,12,30,-0.5,8,1,-1.8,8,1,2.4,8,1
1999,12,31,-0.6,8,1,-0.6,8,1,4.1,8,1
2000,1,1,1.7,8,1,-0.2,8,1,1.7,8,1
2000,1,2,2.7,8,1,-0.7,8,1,1.5,8,1
2000,1,3,2.8,8,1,0.0,8,1,4.3,8,1
2000,1,4,4.0,8,1,1.7,8,1,4.1,8,1
2000,1,5,2.9,8,1,-0.2,8,1,2.2,8,1
2000,1,6,2.5,8,1,-0.5,8,1,4.3,8,1
2000,1,7,4.2,8,1,2.7,8,1,2.7,8,1
2000,1,8,2.9,8,1,0.3,8,1,3.1,8,1
2000,1,9,2.6,8,1,1.5,8,1,1.8,8,1
2000,1,10,2.3,8,1,0.8,8,1,2.4,8,1
2000,1,11,0.4,8,1,-1.7,8,1,-0.4,8,1
2000,1,12,0.9,8,1,-2.5,8,1,0.4,8,1
2000,1,13,2.4,8,1,0.0,8,1,4.0,8,1
2000,1,14,4.8,8,1,1.4,8,1,4.7,8,1
2000,1,15,1.9,8,1,0.7,8,1,3.6,8,1
2000,1,16,1.6,8,1,-1.1,8,1,3.2,8,1
2000,1,17,2.7,8,1,-0.1,8,1,2.2,8,1
2000,1,18,1.2,8,1,-1.2,8,1,1.4,8,1
2000,1,19,-0.8,8,1,-2.9,8,1,1.3,8,1
2000,1,20,0.7,8,1,-0.6,8,1,0.5,8,1
2000,1,21,-2.6,8,1,-2.9,8,1,-1.6,8,1
2000,1,22,-2.0,8,1,-4.4,8,1,-1.3,8,1
2000,1,23,-0.7,8,1,-4.9,8,1,2.1,8,1
2000,1,24,-0.2,8,1,-0.9,8,1,-1.5,8,1
2000,1,25,-4.0,8,1,-4.7,8,1,-4.2,8,1
2000,1,26,-4.0,8,1,-5.4,8,1,-4.0,8,1
2000,1,27,-5.6,8,1,-6.2,8,1,-4.2,8,1
2000,1,28,-3.1,8,1,-6.8,8,1,-0.9,8,1
2000,1,29,-0.6,8,1,-1.4,8,1,2.1,8,1
2000,1,30,-0.3,8,1,-4.1,8,1,2.6,8,1
2000,1,31,-0.8,8,1,-2.1,8,1,-0.6,8,1
2000,2,1,-0.9,8,1,-3.4,8,1,-0.4,8,1
2000,2,2,1.3,8,1,0.1,8,1,3.6,8,1
2000,2,3,1.5,8,1,-0.4,8,1,2.8,8,1
2000,2,4,-0.5,8,1,0.5,8,1,2.1,8,1
2000,2,5,3.4,8,1,-0.2,8,1,3.8,8,1
2000,2,6,1.3,8,1,-2.5,8,1,3.3,8,1
2000,2,7,1.4,8,1,-0.2,8,1,3.2,8,1
2000,2,8,0.9,8,1,0.8,8,1,2.5,8,1
2000,2,9,-0.9,8,1,-3.3,8,1,-0.9,8,1
2000,2,10,-1.5,8,1,-3.8,8,1,-1.0,8,1
2000,2,11,0.4,8,1,-1.2,8,1,2.3,8,1
2000,2,12,0.6,8,1,-0.6,8,1,0.8,8,1
2000,2,13,-0.8,8,1,-2.2,8,1,0.1,8,1
2000,2,14,1.4,8,1,-1.6,8,1,0.6,8,1
2000,2,15,-3.6,8,1,-4.6,8,1,-2.5,8,1
2000,2,16,-4.1,8,1,-5.3,8,1,-3.4,8,1
2000,2,17,-2.7,8,1,-6.8,8,1,-2.3,8,1
2000,2,18,-1.6,8,1,-3.9,8,1,-1.6,8,1
2000,2,19,-0.7,8,1,-4.0,8,1,0.1,8,1
2000,2,20,-1.6,8,1,-2.0,8,1,0.3,8,1
2000,2,21,-2.0,8,1,-3.5,8,1,-1.9,8,1
2000,2,22,-2.3,8,1,-3.6,8,1,-1.7,8,1
2000,2,23,-1.9,8,1,-3.7,8,1,-1.5,8,1
2000,2,24,-3.6,8,1,-4.4,8,1,-2.9,8,1
2000,2,25,-3.1,8,1,-5.9,8,1,-2.8,8,1
2000,2,26,-1.8,8,1,-2.8,8,1,-1.8,8,1
2000,2,27,-3.7,8,1,-2.6,8,1,-1.4,8,1
2000,2,28,-1.7,8,1,-2.4,8,1,-2.1,8,1
2000,2,29,-2.5,8,1,-4.2,8,1,-2.3,8,1
2000,3,1,-2.4,8,1,-6.7,8,1,-1.7,8,1
2000,3,2,1.1,8,1,-1.1,8,1,4.0,8,1
2000,3,3,0.5,8,1,0.0,8,1,2.4,8,1
2000,3,4,1.1,8,1,-1.7,8,1,5.8,8,1
2000,3,5,0.4,8,1,1.3,8,1,1.6,8,1
2000,3,6,-0.8,8,1,-2.0,8,1,0.4,8,1
2000,3,7,0.1,8,1,-1.9,8,1,0.3,8,1
2000,3,8,-1.4,8,1,-2.4,8,1,-1.0,8,1
2000,3,9,-3.3,8,1,-5.1,8,1,-3.4,8,1
2000,3,10,-4.0,8,1,-5.1,8,1,-3.6,8,1
2000,3,11,-2.6,8,1,-2.8,8,1,2.6,8,1
2000,3,12,1.4,8,1,-1.7,8,1,0.5,8,1
2000,3,13,-0.7,8,1,-3.7,8,1,-0.5,8,1
2000,3,14,-0.4,8,1,-2.5,8,1,-0.5,8,1
2000,3,15,0.9,8,1,-2.3,8,1,1.9,8,1
2000,3,16,1.2,8,1,-1.2,8,1,2.7,8,1
2000,3,17,1.9,8,1,-1.1,8,1,1.6,8,1
2000,3,18,3.3,8,1,-1.0,8,1,2.5,8,1
2000,3,19,4.6,8,1,1.8,8,1,5.8,8,1
2000,3,20,0.9,8,1,0.1,8,1,1.2,8,1
2000,3,21,1.4,8,1,-0.3,8,1,0.9,8,1
2000,3,22,0.4,8,1,0.0,8,1,1.5,8,1
2000,3,23,-0.4,8,1,-1.9,8,1,1.1,8,1
2000,3,24,3.4,8,1,1.2,8,1,3.4,8,1
2000,3,25,1.5,8,1,-0.9,8,1,1.8,8,1
2000,3,26,-1.2,8,1,-1.6,8,1,-1.0,8,1
2000,3,27,0.5,8,1,-1.9,8,1,-0.6,8,1
2000,3,28,1.5,8,1,-1.8,8,1,3.0,8,1
2000,3,29,5.8,8,1,4.6,8,1,5.1,8,1
2000,3,30,4.8,8,1,4.1,8,1,4.4,8,1
2000,3,31,2.6,8,1,1.0,8,1,5.4,8,1
2000,12,1,1.9,8,1,-0.6,8,1,2.4,8,1
2000,12,2,0.4,8,1,-1.8,8,1,3.7,8,1
2000,12,3,4.1,8,1,-0.6,8,1,3.5,8,1
2000,12,4,2.0,8,1,0.9,8,1,2.1,8,1
2000,12,5,0.8,8,1,-2.7,8,1,3.1,8,1
2000,12,6,-1.2,8,1,-2.5,8,1,-0.9,8,1
2000,12,7,-1.0,8,1,-3.8,8,1,0.2,8,1
2000,12,8,1.1,8,1,-2.2,8,1,4.2,8,1
2000,12,9,3.5,8,1,0.8,8,1,5.8,8,1
2000,12,10,2.6,8,1,0.0,8,1,1.7,8,1
2000,12,11,-2.3,8,1,-3.3,8,1,-1.6,8,1
2000,12,12,-2.4,8,1,-3.4,8,1,-1.9,8,1
2000,12,13,0.5,8,1,-2.8,8,1,0.7,8,1
2000,12,14,-0.4,8,1,-2.9,8,1,1.2,8,1
2000,12,15,1.9,8,1,0.8,8,1,2.8,8,1
2000,12,16,2.5,8,1,0.0,8,1,1.8,8,1
2000,12,17,-1.4,8,1,-2.0,8,1,1.4,8,1
2000,12,18,-1.5,8,1,-3.9,8,1,2.7,8,1
2000,12,19,4.6,8,1,1.1,8,1,5.2,8,1
2000,12,20,4.0,8,1,0.6,8,1,3.7,8,1
2000,12,21,2.1,8,1,1.7,8,1,1.7,8,1
2000,12,22,1.1,8,1,-1.9,8,1,1.1,8,1
2000,12,23,2.1,8,1,-3.7,8,1,6.5,8,1
2000,12,24,0.5,8,1,-0.4,8,1,0.9,8,1
2000,12,25,-1.9,8,1,-2.7,8,1,-1.9,8,1
2000,12,26,-3.8,8,1,-5.7,8,1,-3.5,8,1
2000,12,27,-1.0,8,1,-7.1,8,1,-1.1,8,1
2000,12,28,0.8,8,1,-2.5,8,1,0.2,8,1
2000,12,29,-0.3,8,1,-2.9,8,1,-1.1,8,1
2000,12,30,-2.5,8,1,-2.5,8,1,0.1,8,1
2000,12,31,0.4,8,1,-3.6,8,1,4.6,8,1
2001,1,1,0.7,8,1,-2.0,8,1,0.9,8,1
2001,1,2,0.2,8,1,-0.7,8,1,0.7,8,1
2001,1,3,-1.3,8,1,-2.8,8,1,-1.0,8,1
2001,1,4,-1.5,8,1,-3.1,8,1,-1.3,8,1
2001,1,5,-0.8,8,1,-3.4,8,1,-0.5,8,1
2001,1,6,-1.5,8,1,-3.7,8,1,-1.6,8,1
2001,1,7,-1.0,8,1,-3.9,8,1,-1.4,8,1
2001,1,8,-0.2,8,1,-2.9,8,1,0.5,8,1
2001,1,9,-2.5,8,1,-4.3,8,1,0.4,8,1
2001,1,10,0.2,8,1,-2.0,8,1,-1.1,8,1
2001,1,11,-3.9,8,1,-6.1,8,1,-2.8,8,1
2001,1,12,-4.5,8,1,-4.6,8,1,-4.6,8,1
2001,1,13,-6.3,8,1,-6.0,8,1,-4.4,8,1
2001,1,14,-7.7,8,1,-7.3,8,1,-3.6,8,1
2001,1,15,-3.5,8,1,-8.9,8,1,-4.0,8,1
2001,1,16,-3.8,8,1,-7.5,8,1,-4.2,8,1
2001,1,17,-3.5,8,1,-6.6,8,1,-3.5,8,1
2001,1,18,-2.5,8,1,-4.4,8,1,-3.0,8,1
2001,1,19,-4.0,8,1,-5.4,8,1,-3.7,8,1
2001,1,20,-4.0,8,1,-8.2,8,1,-1.0,8,1
2001,1,21,-0.4,8,1,-3.3,8,1,0.0,8,1
2001,1,22,0.0,8,1,-2.3,8,1,-0.7,8,1
2001,1,23,-1.3,8,1,-4.2,8,1,-1.4,8,1
2001,1,24,-1.4,8,1,-5.4,8,1,-0.9,8,1
2001,1,25,-1.5,8,1,-6.4,8,1,2.0,8,1
2001,1,26,-0.2,8,1,-2.6,8,1,0.3,8,1
2001,1,27,-0.3,8,1,-2.5,8,1,0.6,8,1
2001,1,28,0.4,8,1,-1.5,8,1,1.2,8,1
2001,1,29,0.0,8,1,-2.9,8,1,0.1,8,1
2001,1,30,-1.4,8,1,-3.7,8,1,-0.8,8,1
2001,1,31,-0.1,8,1,-2.5,8,1,-1.0,8,1
2001,2,1,-0.3,8,1,-4.7,8,1,-0.5,8,1
2001,2,2,-2.8,8,1,-4.6,8,1,-3.0,8,1
2001,2,3,-3.9,8,1,-4.7,8,1,-3.9,8,1
2001,2,4,-3.2,8,1,-5.4,8,1,-3.1,8,1
2001,2,5,-2.8,8,1,-7.7,8,1,-0.7,8,1
2001,2,6,-0.8,8,1,-7.3,8,1,-2.5,8,1
2001,2,7,-3.1,8,1,-4.1,8,1,-3.0,8,1
2001,2,8,-2.5,8,1,-3.8,8,1,-3.6,8,1
2001,2,9,-3.5,8,1,-6.7,8,1,-3.8,8,1
2001,2,10,-2.6,8,1,-4.5,8,1,-2.0,8,1
2001,2,11,-4.4,8,1,-5.6,8,1,-4.6,8,1
2001,2,12,-4.5,8,1,-7.5,8,1,-4.9,8,1
2001,2,13,-2.6,8,1,-6.2,8,1,-3.4,8,1
2001,2,14,-4.5,8,1,-8.0,8,1,-4.3,8,1
2001,2,15,-3.6,8,1,-7.0,8,1,-3.7,8,1
2001,2,16,-2.8,8,1,-6.7,8,1,-3.1,8,1
2001,2,17,-2.3,8,1,-5.2,8,1,-3.3,8,1
2001,2,18,2.0,8,1,1.4,8,1,3.0,8,1
2001,2,19,-0.5,8,1,-3.3,8,1,-1.0,8,1
2001,2,20,-1.0,8,1,-3.5,8,1,-1.1,8,1
2001,2,21,-3.6,8,1,-6.4,8,1,0.4,8,1
2001,2,22,3.2,8,1,0.2,8,1,4.4,8,1
2001,2,23,1.0,8,1,-0.9,8,1,1.3,8,1
2001,2,24,-0.4,8,1,-1.2,8,1,-0.6,8,1
2001,2,25,-3.7,8,1,-4.9,8,1,-3.0,8,1
2001,2,26,-3.1,8,1,-5.3,8,1,-2.4,8,1
2001,2,27,0.9,8,1,-3.3,8,1,1.6,8,1
2001,2,28,1.1,8,1,-2.8,8,1,2.1,8,1
2001,3,1,0.7,8,1,0.8,8,1,1.5,8,1
2001,3,2,0.8,8,1,-0.3,8,1,1.4,8,1
2001,3,3,1.8,8,1,-1.0,8,1,1.2,8,1
2001,3,4,2.0,8,1,0.2,8,1,1.3,8,1
2001,3,5,-0.1,8,1,-0.9,8,1,0.3,8,1
2001,3,6,0.3,8,1,-0.5,8,1,0.3,8,1
2001,3,7,0.0,8,1,-2.3,8,1,-0.9,8,1
2001,3,8,-2.1,8,1,-2.8,8,1,-2.4,8,1
2001,3,9,-4.4,8,1,-5.5,8,1,-2.4,8,1
2001,3,10,-2.2,8,1,-3.3,8,1,-2.1,8,1
2001,3,11,-1.6,8,1,-4.3,8,1,-2.3,8,1
2001,3,12,-1.4,8,1,-6.1,8,1,-1.9,8,1
2001,3,13,-2.7,8,1,-2.5,8,1,-2.1,8,1
2001,3,14,-2.7,8,1,-5.2,8,1,2.3,8,1
2001,3,15,0.7,8,1,-0.8,8,1,0.0,8,1
2001,3,16,0.7,8,1,-2.5,8,1,-0.1,8,1
2001,3,17,-0.9,8,1,-2.7,8,1,4.8,8,1
2001,3,18,4.1,8,1,2.2,8,1,4.6,8,1
2001,3,19,3.9,8,1,5.6,8,1,6.8,8,1
2001,3,20,2.1,8,1,3.0,8,1,8.6,8,1
2001,3,21,0.8,8,1,0.9,8,1,2.1,8,1
2001,3,22,0.1,8,1,-1.5,8,1,2.3,8,1
2001,3,23,1.4,8,1,2.9,8,1,0.7,8,1
2001,3,24,0.2,8,1,-1.3,8,1,6.2,8,1
2001,3,25,3.5,8,1,1.9,8,1,5.8,8,1
2001,3,26,4.7,8,1,5.3,8,1,2.9,8,1
2001,3,27,1.2,8,1,0.1,8,1,1.5,8,1
2001,3,28,0.3,8,1,-1.0,8,1,0.4,8,1
2001,3,29,-0.3,8,1,-0.1,8,1,1.7,8,1
2001,3,30,0.5,8,1,-0.2,8,1,1.3,8,1
2001,3,31,0.9,8,1,-0.9,8,1,1.5,8,1
2001,12,1,3.2,8,1,0.5,8,1,2.9,8,1
2001,12,2,0.5,8,1,0.4,8,1,2.1,8,1
2001,12,3,1.3,8,1,-0.7,8,1,4.7,8,1
2001,12,4,0.7,8,1,0.2,8,1,2.0,8,1
2001,12,5,1.4,8,1,0.1,8,1,2.6,8,1
2001,12,6,2.1,8,1,0.2,8,1,3.3,8,1
2001,12,7,1.9,8,1,-0.9,8,1,1.6,8,1
2001,12,8,1.5,8,1,-1.3,8,1,2.2,8,1
2001,12,9,1.8,8,1,-0.5,8,1,1.0,8,1
2001,12,10,-0.6,8,1,-2.6,8,1,-0.5,8,1
2001,12,11,-1.1,8,1,-3.0,8,1,-0.6,8,1
2001,12,12,1.1,8,1,-1.2,8,1,2.3,8,1
2001,12,13,1.1,8,1,-1.6,8,1,3.0,8,1
2001,12,14,0.2,8,1,-0.7,8,1,-0.3,8,1
2001,12,15,-0.6,8,1,-1.9,8,1,-0.3,8,1
2001,12,16,0.1,8,1,-1.8,8,1,-0.1,8,1
2001,12,17,0.0,8,1,-2.8,8,1,0.0,8,1
2001,12,18,0.9,8,1,-1.6,8,1,0.4,8,1
2001,12,19,-0.3,8,1,-1.4,8,1,0.1,8,1
2001,12,20,0.4,8,1,-1.4,8,1,0.0,8,1
2001,12,21,1.3,8,1,-0.7,8,1,2.0,8,1
2001,12,22,2.4,8,1,-1.3,8,1,1.0,8,1
2001,12,23,0.5,8,1,-2.2,8,1,0.2,8,1
2001,12,24,1.1,8,1,-3.1,8,1,1.5,8,1
2001,12,25,-1.8,8,1,-1.5,8,1,0.2,8,1
2001,12,26,-1.5,8,1,-3.5,8,1,0.4,8,1
2001,12,27,1.4,8,1,-1.9,8,1,0.2,8,1
2001,12,28,-0.3,8,1,-1.8,8,1,0.2,8,1
2001,12,29,0.9,8,1,-2.9,8,1,1.0,8,1
2001,12,30,0.0,8,1,-4.8,8,1,0.3,8,1
2001,12,31,-1.0,8,1,-3.5,8,1,-0.1,8,1
2002,1,1,-0.1,8,1,-3.8,8,1,0.0,8,1
2002,1,2,-3.3,8,1,-4.4,8,1,-3.2,8,1
2002,1,3,-2.3,8,1,-3.7,8,1,-2.0,8,1
2002,1,4,0.4,8,1,-3.1,8,1,0.4,8,1
2002,1,5,0.0,8,1,-1.4,8,1,0.3,8,1
2002,1,6,-2.5,8,1,-4.3,8,1,0.2,8,1
2002,1,7,-4.1,8,1,-5.0,8,1,-0.3,8,1
2002,1,8,2.0,8,1,-2.5,8,1,2.1,8,1
2002,1,9,0.4,8,1,-0.6,8,1,0.8,8,1
2002,1,10,1.4,8,1,-0.5,8,1,2.9,8,1
2002,1,11,1.7,8,1,0.5,8,1,3.0,8,1
2002,1,12,4.3,8,1,-0.8,8,1,2.9,8,1
2002,1,13,1.6,8,1,-1.9,8,1,0.4,8,1
2002,1,14,0.8,8,1,-3.6,8,1,-0.9,8,1
2002,1,15,0.5,8,1,-3.7,8,1,5.7,8,1
2002,1,16,0.6,8,1,0.2,8,1,1.4,8,1
2002,1,17,1.0,8,1,-1.3,8,1,0.2,8,1
2002,1,18,1.1,8,1,-1.9,8,1,-0.5,8,1
2002,1,19,-2.2,8,1,-3.7,8,1,-0.4,8,1
2002,1,20,-4.1,8,1,-6.9,8,1,-1.4,8,1
2002,1,21,4.4,8,1,-1.7,8,1,5.3,8,1
2002,1,22,1.5,8,1,1.3,8,1,2.2,8,1
2002,1,23,1.0,8,1,0.2,8,1,1.9,8,1
2002,1,24,1.1,8,1,-0.8,8,1,0.7,8,1
2002,1,25,-0.1,8,1,-1.3,8,1,-0.7,8,1
2002,1,26,0.3,8,1,-2.8,8,1,-0.6,8,1
2002,1,27,0.9,8,1,-0.9,8,1,1.5,8,1
2002,1,28,1.3,8,1,-1.8,8,1,1.5,8,1
2002,1,29,-0.4,8,1,-2.5,8,1,-0.3,8,1
2002,1,30,0.3,8,1,-3.7,8,1,-0.6,8,1
2002,1,31,-0.6,8,1,-2.8,8,1,-1.6,8,1
2002,2,1,-0.5,8,1,-3.4,8,1,-0.2,8,1
2002,2,2,0.5,8,1,-2.2,8,1,2.4,8,1
2002,2,3,-0.7,8,1,0.1,8,1,0.9,8,1
2002,2,4,-2.8,8,1,-1.5,8,1,1.0,8,1
2002,2,5,-1.0,8,1,-2.7,8,1,1.8,8,1
2002,2,6,1.4,8,1,-0.7,8,1,4.0,8,1
2002,2,7,2.2,8,1,-0.6,8,1,4.3,8,1
2002,2,8,5.3,8,1,1.6,8,1,4.1,8,1
2002,2,9,-3.2,8,1,-4.1,8,1,-3.3,8,1
2002,2,10,-3.1,8,1,-5.3,8,1,-2.5,8,1
2002,2,11,-2.3,8,1,-3.4,8,1,-2.1,8,1
2002,2,12,-3.3,8,1,-5.3,8,1,-3.1,8,1
2002,2,13,-3.4,8,1,-5.9,8,1,-1.7,8,1
2002,2,14,-4.6,8,1,-6.7,8,1,-1.3,8,1
2002,2,15,-1.8,8,1,-4.8,8,1,-2.2,8,1
2002,2,16,0.7,8,1,-1.4,8,1,1.2,8,1
2002,2,17,0.0,8,1,-1.0,8,1,3.9,8,1
2002,2,18,-1.7,8,1,-2.6,8,1,-2.1,8,1
2002,2,19,-2.2,8,1,-3.0,8,1,-1.4,8,1
2002,2,20,2.3,8,1,-0.3,8,1,2.1,8,1
2002,2,21,4.4,8,1,0.4,8,1,2.4,8,1
2002,2,22,4.8,8,1,2.7,8,1,3.8,8,1
2002,2,23,2.9,8,1,0.0,8,1,2.1,8,1
2002,2,24,2.0,8,1,-2.2,8,1,0.8,8,1
2002,2,25,0.7,8,1,-3.3,8,1,2.0,8,1
2002,2,26,-0.4,8,1,-2.2,8,1,1.9,8,1
2002,2,27,1.2,8,1,-0.7,8,1,3.7,8,1
2002,2,28,2.9,8,1,0.8,8,1,5.1,8,1
2002,3,1,1.4,8,1,1.9,8,1,3.5,8,1
2002,3,2,-1.0,8,1,-1.9,8,1,-2.1,8,1
2002,3,3,-1.2,8,1,-3.8,8,1,-2.1,8,1
2002,3,4,-0.4,8,1,-2.5,8,1,-0.3,8,1
2002,3,5,-1.4,8,1,-0.7,8,1,1.2,8,1
2002,3,6,4.3,8,1,2.3,8,1,4.3,8,1
2002,3,7,2.0,8,1,0.6,8,1,1.4,8,1
2002,3,8,1.6,8,1,-0.6,8,1,0.8,8,1
2002,3,9,4.3,8,1,1.2,8,1,4.5,8,1
2002,3,10,2.3,8,1,1.1,8,1,2.1,8,1
2002,3,11,1.8,8,1,-0.9,8,1,2.5,8,1
2002,3,12,4.8,8,1,2.7,8,1,3.4,8,1
2002,3,13,4.7,8,1,0.1,8,1,3.2,8,1
2002,3,14,2.0,8,1,-1.2,8,1,5.2,8,1
2002,3,15,6.1,8,1,5.0,8,1,4.1,8,1
2002,3,16,3.1,8,1,2.8,8,1,2.2,8,1
2002,3,17,2.4,8,1,0.4,8,1,6.2,8,1
2002,3,18,2.6,8,1,3.1,8,1,3.0,8,1
2002,3,19,1.0,8,1,1.1,8,1,2.6,8,1
2002,3,20,2.9,8,1,2.1,8,1,4.0,8,1
2002,3,21,2.7,8,1,-0.6,8,1,4.4,8,1
2002,3,22,4.4,8,1,5.7,8,1,5.5,8,1
2002,3,23,2.6,8,1,0.4,8,1,2.1,8,1
2002,3,24,1.7,8,1,0.5,8,1,1.5,8,1
2002,3,25,2.3,8,1,-0.1,8,1,2.2,8,1
2002,3,26,2.0,8,1,-1.4,8,1,3.2,8,1
2002,3,27,4.6,8,1,2.9,8,1,3.5,8,1
2002,3,28,3.2,8,1,1.4,8,1,3.1,8,1
2002,3,29,2.7,8,1,0.5,8,1,3.5,8,1
2002,3,30,8.5,8,1,5.3,8,1,7.1,8,1
2002,3,31,5.1,8,1,2.7,8,1,5.4,8,1
2002,12,1,0.8,8,1,1.2,8,1,4.0,8,1
2002,12,2,-0.2,8,1,-0.3,8,1,3.7,8,1
2002,12,3,0.8,8,1,-0.4,8,1,4.4,8,1
2002,12,4,3.2,8,1,0.7,8,1,7.2,8,1
2002,12,5,5.7,8,1,3.7,8,1,4.5,8,1
2002,12,6,3.4,8,1,0.6,8,1,2.8,8,1
2002,12,7,1.2,8,1,-0.9,8,1,1.5,8,1
2002,12,8,-1.3,8,1,-1.5,8,1,-0.5,8,1
2002,12,9,-0.8,8,1,-2.7,8,1,-0.5,8,1
2002,12,10,-2.7,8,1,-2.8,8,1,-2.3,8,1
2002,12,11,-1.3,8,1,-3.6,8,1,-2.0,8,1
2002,12,12,-1.4,8,1,-2.1,8,1,-1.3,8,1
2002,12,13,-2.1,8,1,-3.0,8,1,-1.4,8,1
2002,12,14,-0.4,8,1,-4.3,8,1,0.4,8,1
2002,12,15,2.7,8,1,2.9,8,1,7.1,8,1
2002,12,16,3.1,8,1,1.5,8,1,7.5,8,1
2002,12,17,4.7,8,1,-0.5,8,1,2.7,8,1
2002,12,18,1.7,8,1,-1.6,8,1,3.4,8,1
2002,12,19,2.9,8,1,1.5,8,1,0.4,8,1
2002,12,20,1.8,8,1,-1.0,8,1,1.6,8,1
2002,12,21,-0.3,8,1,-2.1,8,1,1.7,8,1
2002,12,22,-0.8,8,1,-3.8,8,1,1.9,8,1
2002,12,23,1.0,8,1,-2.8,8,1,1.8,8,1
2002,12,24,0.6,8,1,-0.5,8,1,1.6,8,1
2002,12,25,-0.3,8,1,-0.4,8,1,-0.7,8,1
2002,12,26,-2.1,8,1,-3.4,8,1,-1.8,8,1
2002,12,27,-5.0,8,1,-5.5,8,1,-4.3,8,1
2002,12,28,0.2,8,1,-4.4,8,1,-0.1,8,1
2002,12,29,-1.7,8,1,-2.4,8,1,-1.3,8,1
2002,12,30,-1.8,8,1,-4.7,8,1,-2.0,8,1
2002,12,31,-2.2,8,1,-4.6,8,1,-1.6,8,1
2003,1,1,-3.0,8,1,-6.5,8,1,-1.1,8,2
2003,1,2,-3.8,8,1,-7.6,8,1,-2.9,8,2
2003,1,3,-5.4,8,1,-9.8,8,1,-1.0,8,2
2003,1,4,-0.7,8,1,-1.8,8,1,-0.6,8,2
2003,1,5,-3.3,8,1,-4.7,8,1,-3.2,8,2
2003,1,6,-2.8,8,1,-4.7,8,1,-2.2,8,2
2003,1,7,0.3,8,1,-4.3,8,1,-0.7,8,2
2003,1,8,1.1,8,1,-3.7,8,1,0.4,8,2
2003,1,9,0.1,8,1,-6.2,8,1,2.3,8,2
2003,1,10,2.8,8,1,-0.6,8,1,1.8,8,2
