ダウンロードした時刻：2022/02/27 08:44:15

,,,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm)
,,,,,,平年値(℃),平年値(℃),,,,平年値(cm),平年値(cm),,,,平年値(cm),平年値(cm)
,,,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報
1993,1,1,2.3,8,1,1.5,8,0,8,1,17,8,0,8,1,5,8
1993,1,2,2.4,8,1,1.4,8,0,8,1,18,8,0,8,1,5,8
1993,1,3,5.0,8,1,1.3,8,0,8,1,18,8,0,8,1,5,8
1993,1,4,0.4,8,1,1.2,8,2,8,1,20,8,3,8,1,5,8
1993,1,5,0.6,8,1,1.2,8,11,8,1,21,8,18,8,1,5,8
1993,1,6,2.3,8,1,1.1,8,18,8,1,22,8,19,8,1,6,8
1993,1,7,3.1,8,1,1.0,8,4,8,1,23,8,0,8,1,6,8
1993,1,8,3.0,8,1,0.9,8,0,8,1,24,8,0,8,1,6,8
1993,1,9,2.1,8,1,0.8,8,0,8,1,25,8,0,8,1,6,8
1993,1,10,2.5,8,1,0.7,8,0,8,1,27,8,0,8,1,6,8
1993,1,11,1.7,8,1,0.7,8,0,8,1,28,8,0,8,1,6,8
1993,1,12,2.4,8,1,0.6,8,0,8,1,29,8,0,8,1,6,8
1993,1,13,1.4,8,1,0.6,8,0,8,1,30,8,0,8,1,6,8
1993,1,14,1.2,8,1,0.5,8,0,8,1,31,8,0,8,1,6,8
1993,1,15,1.6,8,1,0.5,8,0,8,1,33,8,0,8,1,6,8
1993,1,16,2.6,8,1,0.4,8,0,8,1,34,8,0,8,1,7,8
1993,1,17,3.3,8,1,0.4,8,0,8,1,35,8,0,8,1,7,8
1993,1,18,3.1,8,1,0.4,8,0,8,1,36,8,0,8,1,7,8
1993,1,19,1.4,8,1,0.4,8,0,8,1,37,8,0,8,1,7,8
1993,1,20,0.3,8,1,0.4,8,12,8,1,38,8,16,8,1,7,8
1993,1,21,0.8,8,1,0.4,8,20,8,1,39,8,24,8,1,7,8
1993,1,22,-0.5,8,1,0.4,8,20,8,1,41,8,11,8,1,7,8
1993,1,23,0.2,8,1,0.3,8,29,8,1,42,8,32,8,1,8,8
1993,1,24,1.5,8,1,0.3,8,17,8,1,43,8,5,8,1,8,8
1993,1,25,3.4,8,1,0.3,8,13,8,1,44,8,2,8,1,8,8
1993,1,26,3.3,8,1,0.3,8,3,8,1,45,8,1,8,1,8,8
1993,1,27,2.6,8,1,0.3,8,0,8,1,46,8,0,8,1,8,8
1993,1,28,0.4,8,1,0.2,8,1,8,1,47,8,2,8,1,8,8
1993,1,29,1.1,8,1,0.2,8,5,8,1,48,8,8,8,1,8,8
1993,1,30,1.4,8,1,0.2,8,19,8,1,48,8,22,8,1,8,8
1993,1,31,1.6,8,1,0.2,8,17,8,1,49,8,19,8,1,8,8
1993,2,1,0.0,8,1,0.2,8,20,8,1,50,8,19,8,1,8,8
1993,2,2,0.8,8,1,0.2,8,24,8,1,51,8,20,8,1,8,8
1993,2,3,2.2,8,1,0.2,8,22,8,1,52,8,7,8,1,8,8
1993,2,4,1.7,8,1,0.2,8,17,8,1,52,8,2,8,1,7,8
1993,2,5,3.1,8,1,0.2,8,15,8,1,53,8,4,8,1,7,8
1993,2,6,6.1,8,1,0.3,8,12,8,1,53,8,8,8,1,7,8
1993,2,7,8.2,8,1,0.3,8,4,8,1,53,8,1,8,1,7,8
1993,2,8,-0.7,8,1,0.3,8,2,8,1,54,8,5,8,1,7,8
1993,2,9,-0.5,8,1,0.4,8,7,8,1,54,8,19,8,1,7,8
1993,2,10,0.9,8,1,0.4,8,5,8,1,54,8,8,8,1,7,8
1993,2,11,2.9,8,1,0.4,8,4,8,1,54,8,1,8,1,7,8
1993,2,12,0.8,8,1,0.5,8,16,8,1,53,8,16,8,1,6,8
1993,2,13,0.6,8,1,0.5,8,16,8,1,53,8,13,8,1,6,8
1993,2,14,0.1,8,1,0.6,8,14,8,1,53,8,11,8,1,6,8
1993,2,15,2.1,8,1,0.7,8,17,8,1,52,8,12,8,1,6,8
1993,2,16,2.2,8,1,0.7,8,9,8,1,52,8,2,8,1,6,8
1993,2,17,3.2,8,1,0.8,8,4,8,1,51,8,0,8,1,6,8
1993,2,18,3.7,8,1,0.9,8,1,8,1,50,8,1,8,1,6,8
1993,2,19,0.8,8,1,1.0,8,0,8,1,49,8,0,8,1,5,8
1993,2,20,0.3,8,1,1.1,8,0,8,1,49,8,0,8,1,5,8
1993,2,21,2.1,8,1,1.2,8,0,8,1,48,8,0,8,1,5,8
1993,2,22,4.8,8,1,1.3,8,0,8,1,47,8,0,8,1,5,8
1993,2,23,2.5,8,1,1.4,8,1,8,1,45,8,1,8,1,5,8
1993,2,24,1.4,8,1,1.5,8,1,4,1,44,8,1,5,1,4,8
1993,2,25,0.9,8,1,1.6,8,7,4,1,43,8,15,5,1,4,8
1993,2,26,2.1,8,1,1.7,8,4,4,1,41,8,5,5,1,4,8
1994,1,1,0.7,8,1,1.5,8,0,8,1,17,8,0,8,1,5,8
1994,1,2,3.4,8,1,1.4,8,0,8,1,18,8,0,8,1,5,8
1994,1,3,4.8,8,1,1.3,8,0,8,1,18,8,0,8,1,5,8
1994,1,4,2.4,8,1,1.2,8,0,8,1,20,8,0,8,1,5,8
1994,1,5,-1.9,8,1,1.2,8,0,8,1,21,8,0,8,1,5,8
1994,1,6,-0.1,8,1,1.1,8,5,8,1,22,8,6,8,1,6,8
1994,1,7,-1.0,8,1,1.0,8,0,8,1,23,8,0,8,1,6,8
1994,1,8,-0.2,8,1,0.9,8,5,8,1,24,8,6,8,1,6,8
1994,1,9,3.0,8,1,0.8,8,3,8,1,25,8,2,8,1,6,8
1994,1,10,2.8,8,1,0.7,8,0,8,1,27,8,0,8,1,6,8
1994,1,11,2.0,8,1,0.7,8,0,8,1,28,8,0,8,1,6,8
1994,1,12,0.5,8,1,0.6,8,0,8,1,29,8,0,8,1,6,8
1994,1,13,0.9,8,1,0.6,8,0,8,1,30,8,0,8,1,6,8
1994,1,14,1.7,8,1,0.5,8,0,8,1,31,8,0,8,1,6,8
1994,1,15,-0.2,8,1,0.5,8,0,8,1,33,8,0,8,1,6,8
1994,1,16,2.4,8,1,0.4,8,0,8,1,34,8,0,8,1,7,8
1994,1,17,3.2,8,1,0.4,8,0,8,1,35,8,0,8,1,7,8
1994,1,18,0.1,8,1,0.4,8,3,8,1,36,8,3,8,1,7,8
1994,1,19,-2.7,8,1,0.4,8,12,8,1,37,8,26,8,1,7,8
1994,1,20,-1.2,8,1,0.4,8,23,8,1,38,8,30,8,1,7,8
1994,1,21,-1.3,8,1,0.4,8,28,8,1,39,8,12,8,1,7,8
1994,1,22,0.0,8,1,0.4,8,26,8,1,41,8,28,8,1,7,8
1994,1,23,-1.5,8,1,0.3,8,53,8,1,42,8,43,8,1,8,8
1994,1,24,-2.0,8,1,0.3,8,52,8,1,43,8,5,8,1,8,8
1994,1,25,-0.2,8,1,0.3,8,56,8,1,44,8,24,8,1,8,8
1994,1,26,1.7,8,1,0.3,8,42,8,1,45,8,7,8,1,8,8
1994,1,27,-0.8,8,1,0.3,8,38,8,1,46,8,17,8,1,8,8
1994,1,28,-2.1,8,1,0.2,8,41,8,1,47,8,25,8,1,8,8
1994,1,29,-1.5,8,1,0.2,8,42,8,1,48,8,19,8,1,8,8
1994,1,30,-3.6,8,1,0.2,8,46,8,1,48,8,17,8,1,8,8
1994,1,31,-1.9,8,1,0.2,8,56,8,1,49,8,16,8,1,8,8
1994,2,1,0.3,8,1,0.2,8,49,8,1,50,8,13,8,1,8,8
1994,2,2,-1.6,8,1,0.2,8,43,8,1,51,8,8,8,1,8,8
1994,2,3,-2.9,8,1,0.2,8,47,8,1,52,8,9,8,1,8,8
1994,2,4,-1.6,8,1,0.2,8,54,8,1,52,8,15,8,1,7,8
1994,2,5,1.5,8,1,0.2,8,54,8,1,53,8,11,8,1,7,8
1994,2,6,2.1,8,1,0.3,8,46,8,1,53,8,2,8,1,7,8
1994,2,7,2.1,8,1,0.3,8,43,8,1,53,8,3,8,1,7,8
1994,2,8,2.5,8,1,0.3,8,42,8,1,54,8,2,8,1,7,8
1994,2,9,3.6,8,1,0.4,8,39,8,1,54,8,5,8,1,7,8
1994,2,10,1.8,8,1,0.4,8,35,8,1,54,8,4,8,1,7,8
1994,2,11,-1.1,8,1,0.4,8,40,8,1,54,8,18,8,1,7,8
1994,2,12,-1.5,8,1,0.5,8,42,8,1,53,8,14,8,1,6,8
1994,2,13,-3.5,8,1,0.5,8,44,8,1,53,8,10,8,1,6,8
1994,2,14,-1.2,8,1,0.6,8,54,8,1,53,8,23,8,1,6,8
1994,2,15,2.0,8,1,0.7,8,52,8,1,52,8,10,8,1,6,8
1994,2,16,2.0,8,1,0.7,8,41,8,1,52,8,5,8,1,6,8
1994,2,17,1.0,8,1,0.8,8,44,8,1,51,8,17,8,1,6,8
1994,2,18,3.2,8,1,0.9,8,41,8,1,50,8,4,8,1,6,8
1994,2,19,2.8,8,1,1.0,8,35,8,1,49,8,4,8,1,5,8
1994,2,20,4.5,8,1,1.1,8,32,8,1,49,8,4,8,1,5,8
1994,2,21,6.0,8,1,1.2,8,29,8,1,48,8,6,8,1,5,8
1994,2,22,0.9,8,1,1.3,8,18,8,1,47,8,4,8,1,5,8
1994,2,23,-1.0,8,1,1.4,8,21,8,1,45,8,11,8,1,5,8
1994,2,24,0.4,8,1,1.5,8,29,8,1,44,8,11,8,1,4,8
1994,2,25,2.1,8,1,1.6,8,23,8,1,43,8,3,8,1,4,8
1994,2,26,1.1,8,1,1.7,8,22,8,1,41,8,9,8,1,4,8
1995,1,1,-1.1,8,1,1.5,8,18,8,1,17,8,7,8,1,5,8
1995,1,2,0.1,8,1,1.4,8,20,8,1,18,8,4,8,1,5,8
1995,1,3,2.6,8,1,1.3,8,19,8,1,18,8,3,8,1,5,8
1995,1,4,3.5,8,1,1.2,8,14,8,1,20,8,2,8,1,5,8
1995,1,5,1.7,8,1,1.2,8,10,8,1,21,8,6,8,1,5,8
1995,1,6,0.2,8,1,1.1,8,11,8,1,22,8,5,8,1,6,8
1995,1,7,2.6,8,1,1.0,8,11,8,1,23,8,4,8,1,6,8
1995,1,8,3.3,8,1,0.9,8,7,8,1,24,8,3,8,1,6,8
1995,1,9,4.8,8,1,0.8,8,6,8,1,25,8,1,8,1,6,8
1995,1,10,0.2,8,1,0.7,8,14,8,1,27,8,16,8,1,6,8
1995,1,11,-2.3,8,1,0.7,8,34,8,1,28,8,22,8,1,6,8
1995,1,12,-2.7,8,1,0.6,8,35,8,1,29,8,10,8,1,6,8
1995,1,13,-2.1,8,1,0.6,8,37,8,1,30,8,15,8,1,6,8
1995,1,14,-2.8,8,1,0.5,8,34,8,1,31,8,6,8,1,6,8
1995,1,15,-2.8,8,1,0.5,8,30,8,1,33,8,5,8,1,6,8
1995,1,16,-3.1,8,1,0.4,8,30,8,1,34,8,6,8,1,7,8
1995,1,17,-2.5,8,1,0.4,8,34,8,1,35,8,9,8,1,7,8
1995,1,18,-0.8,8,1,0.4,8,32,8,1,36,8,8,8,1,7,8
1995,1,19,-1.9,8,1,0.4,8,32,8,1,37,8,7,8,1,7,8
1995,1,20,0.4,8,1,0.4,8,33,8,1,38,8,6,8,1,7,8
1995,1,21,-0.8,8,1,0.4,8,28,8,1,39,8,0,8,1,7,8
1995,1,22,2.6,8,1,0.4,8,27,8,1,41,8,0,8,1,7,8
1995,1,23,3.1,8,1,0.3,8,20,8,1,42,8,6,8,1,8,8
1995,1,24,1.3,8,1,0.3,8,13,8,1,43,8,1,8,1,8,8
1995,1,25,0.5,8,1,0.3,8,12,8,1,44,8,4,8,1,8,8
1995,1,26,1.2,8,1,0.3,8,17,8,1,45,8,7,8,1,8,8
1995,1,27,-2.1,8,1,0.3,8,26,8,1,46,8,13,8,1,8,8
1995,1,28,-1.2,8,1,0.2,8,26,8,1,47,8,0,8,1,8,8
1995,1,29,-0.7,8,1,0.2,8,19,8,1,48,8,5,8,1,8,8
1995,1,30,-2.1,8,1,0.2,8,21,8,1,48,8,7,8,1,8,8
1995,1,31,-1.0,8,1,0.2,8,23,8,1,49,8,7,8,1,8,8
1995,2,1,1.0,8,1,0.2,8,29,8,1,50,8,12,8,1,8,8
1995,2,2,-0.4,8,1,0.2,8,34,8,1,51,8,11,8,1,8,8
1995,2,3,-1.5,8,1,0.2,8,39,8,1,52,8,12,8,1,8,8
1995,2,4,-0.8,8,1,0.2,8,39,8,1,52,8,3,8,1,7,8
1995,2,5,-2.2,8,1,0.2,8,30,8,1,53,8,2,8,1,7,8
1995,2,6,-2.2,8,1,0.3,8,36,8,1,53,8,8,8,1,7,8
1995,2,7,0.9,8,1,0.3,8,37,8,1,53,8,2,8,1,7,8
1995,2,8,1.0,8,1,0.3,8,32,8,1,54,8,2,8,1,7,8
1995,2,9,-0.2,8,1,0.4,8,40,8,1,54,8,12,8,1,7,8
1995,2,10,-1.1,8,1,0.4,8,51,8,1,54,8,16,8,1,7,8
1995,2,11,0.2,8,1,0.4,8,49,8,1,54,8,0,8,1,7,8
1995,2,12,1.6,8,1,0.5,8,37,8,1,53,8,2,8,1,6,8
1995,2,13,2.2,8,1,0.5,8,32,8,1,53,8,3,8,1,6,8
1995,2,14,1.1,8,1,0.6,8,28,8,1,53,8,1,8,1,6,8
1995,2,15,-0.3,8,1,0.7,8,33,8,1,52,8,8,8,1,6,8
1995,2,16,0.6,8,1,0.7,8,40,8,1,52,8,12,8,1,6,8
1995,2,17,-0.9,8,1,0.8,8,50,8,1,51,8,16,8,1,6,8
1995,2,18,-0.2,8,1,0.9,8,57,8,1,50,8,11,8,1,6,8
1995,2,19,0.9,8,1,1.0,8,50,8,1,49,8,0,8,1,5,8
1995,2,20,0.2,8,1,1.1,8,43,8,1,49,8,4,8,1,5,8
1995,2,21,0.6,8,1,1.2,8,52,8,1,48,8,12,8,1,5,8
1995,2,22,1.7,8,1,1.3,8,47,8,1,47,8,5,8,1,5,8
1995,2,23,1.9,8,1,1.4,8,47,8,1,45,8,8,8,1,5,8
1995,2,24,1.2,8,1,1.5,8,47,8,1,44,8,2,8,1,4,8
1995,2,25,-0.1,8,1,1.6,8,42,8,1,43,8,0,8,1,4,8
1995,2,26,2.8,8,1,1.7,8,41,8,1,41,8,0,8,1,4,8
1996,1,1,-0.7,8,1,1.5,8,24,8,1,17,8,3,8,1,5,8
1996,1,2,0.3,8,1,1.4,8,24,8,1,18,8,1,8,1,5,8
1996,1,3,1.1,8,1,1.3,8,22,8,1,18,8,2,8,1,5,8
1996,1,4,-1.9,8,1,1.2,8,27,8,1,20,8,8,8,1,5,8
1996,1,5,1.8,8,1,1.2,8,29,8,1,21,8,3,8,1,5,8
1996,1,6,0.8,8,1,1.1,8,23,8,1,22,8,3,8,1,6,8
1996,1,7,1.4,8,1,1.0,8,22,8,1,23,8,2,8,1,6,8
1996,1,8,1.3,8,1,0.9,8,21,8,1,24,8,3,8,1,6,8
1996,1,9,-4.5,8,1,0.8,8,29,8,1,25,8,15,8,1,6,8
1996,1,10,-1.1,8,1,0.7,8,45,8,1,27,8,20,8,1,6,8
1996,1,11,2.4,8,1,0.7,8,46,8,1,28,8,4,8,1,6,8
1996,1,12,2.7,8,1,0.6,8,38,8,1,29,8,0,8,1,6,8
1996,1,13,1.5,8,1,0.6,8,31,8,1,30,8,1,8,1,6,8
1996,1,14,1.1,8,1,0.5,8,29,8,1,31,8,1,8,1,6,8
1996,1,15,4.2,8,1,0.5,8,28,8,1,33,8,0,8,1,6,8
1996,1,16,2.1,8,1,0.4,8,22,8,1,34,8,3,8,1,7,8
1996,1,17,-0.5,8,1,0.4,8,21,8,1,35,8,4,8,1,7,8
1996,1,18,-1.4,8,1,0.4,8,26,8,1,36,8,8,8,1,7,8
1996,1,19,-0.8,8,1,0.4,8,25,8,1,37,8,1,8,1,7,8
1996,1,20,1.0,8,1,0.4,8,21,8,1,38,8,2,8,1,7,8
1996,1,21,0.0,8,1,0.4,8,24,8,1,39,8,7,8,1,7,8
1996,1,22,0.8,8,1,0.4,8,24,8,1,41,8,1,8,1,7,8
1996,1,23,0.3,8,1,0.3,8,23,8,1,42,8,6,8,1,8,8
1996,1,24,-3.5,8,1,0.3,8,26,8,1,43,8,7,8,1,8,8
1996,1,25,-2.2,8,1,0.3,8,42,8,1,44,8,20,8,1,8,8
1996,1,26,-2.5,8,1,0.3,8,49,8,1,45,8,15,8,1,8,8
1996,1,27,0.1,8,1,0.3,8,49,8,1,46,8,14,8,1,8,8
1996,1,28,0.9,8,1,0.2,8,52,8,1,47,8,15,8,1,8,8
1996,1,29,0.8,8,1,0.2,8,53,8,1,48,8,19,8,1,8,8
1996,1,30,-3.4,8,1,0.2,8,84,8,1,48,8,37,8,1,8,8
1996,1,31,-5.5,8,1,0.2,8,79,8,1,49,8,20,8,1,8,8
1996,2,1,-4.5,8,1,0.2,8,84,8,1,50,8,11,8,1,8,8
1996,2,2,-5.9,8,1,0.2,8,87,8,1,51,8,16,8,1,8,8
1996,2,3,-3.0,8,1,0.2,8,87,8,1,52,8,10,8,1,8,8
1996,2,4,-0.1,8,1,0.2,8,87,8,1,52,8,1,8,1,7,8
1996,2,5,1.6,8,1,0.2,8,86,8,1,53,8,14,8,1,7,8
1996,2,6,1.2,8,1,0.3,8,80,8,1,53,8,10,8,1,7,8
1996,2,7,1.2,8,1,0.3,8,73,8,1,53,8,1,8,1,7,8
1996,2,8,0.6,8,1,0.3,8,79,8,1,54,8,16,8,1,7,8
1996,2,9,-1.3,8,1,0.4,8,83,8,1,54,8,8,8,1,7,8
1996,2,10,-3.0,8,1,0.4,8,94,8,1,54,8,18,8,1,7,8
1996,2,11,1.0,8,1,0.4,8,91,8,1,54,8,2,8,1,7,8
1996,2,12,4.2,8,1,0.5,8,84,8,1,53,8,2,8,1,6,8
1996,2,13,4.6,8,1,0.5,8,75,8,1,53,8,1,8,1,6,8
1996,2,14,5.4,8,1,0.6,8,69,8,1,53,8,3,8,1,6,8
1996,2,15,2.1,8,1,0.7,8,61,8,1,52,8,2,8,1,6,8
1996,2,16,-2.5,8,1,0.7,8,61,8,1,52,8,6,8,1,6,8
1996,2,17,-2.5,8,1,0.8,8,58,8,1,51,8,4,8,1,6,8
1996,2,18,-1.4,8,1,0.9,8,59,8,1,50,8,4,8,1,6,8
1996,2,19,-2.7,8,1,1.0,8,65,8,1,49,8,11,8,1,5,8
1996,2,20,-2.3,8,1,1.1,8,62,8,1,49,8,5,8,1,5,8
1996,2,21,-2.6,8,1,1.2,8,62,8,1,48,8,8,8,1,5,8
1996,2,22,-1.6,8,1,1.3,8,62,8,1,47,8,3,8,1,5,8
1996,2,23,-1.5,8,1,1.4,8,64,8,1,45,8,7,8,1,5,8
1996,2,24,-1.1,8,1,1.5,8,71,8,1,44,8,11,8,1,4,8
1996,2,25,1.0,8,1,1.6,8,63,8,1,43,8,0,8,1,4,8
1996,2,26,1.1,8,1,1.7,8,61,8,1,41,8,4,8,1,4,8
1997,1,1,7.1,8,1,1.5,8,0,8,1,17,8,0,8,1,5,8
1997,1,2,4.7,8,1,1.4,8,1,8,1,18,8,1,8,1,5,8
1997,1,3,0.6,8,1,1.3,8,9,8,1,18,8,14,8,1,5,8
1997,1,4,0.9,8,1,1.2,8,15,8,1,20,8,10,8,1,5,8
1997,1,5,1.5,8,1,1.2,8,14,8,1,21,8,1,8,1,5,8
1997,1,6,2.2,8,1,1.1,8,14,8,1,22,8,4,8,1,6,8
1997,1,7,2.5,8,1,1.0,8,6,8,1,23,8,2,8,1,6,8
1997,1,8,0.9,8,1,0.9,8,12,8,1,24,8,14,8,1,6,8
1997,1,9,0.5,8,1,0.8,8,15,8,1,25,8,9,8,1,6,8
1997,1,10,0.8,8,1,0.7,8,13,8,1,27,8,5,8,1,6,8
1997,1,11,0.4,8,1,0.7,8,21,8,1,28,8,11,8,1,6,8
1997,1,12,1.0,8,1,0.6,8,15,8,1,29,8,2,8,1,6,8
1997,1,13,1.9,8,1,0.6,8,13,8,1,30,8,3,8,1,6,8
1997,1,14,2.0,8,1,0.5,8,10,8,1,31,8,2,8,1,6,8
1997,1,15,1.2,8,1,0.5,8,9,8,1,33,8,1,8,1,6,8
1997,1,16,2.5,8,1,0.4,8,9,8,1,34,8,1,8,1,7,8
1997,1,17,2.5,8,1,0.4,8,7,8,1,35,8,1,8,1,7,8
1997,1,18,2.2,8,1,0.4,8,6,8,1,36,8,5,8,1,7,8
1997,1,19,-0.2,8,1,0.4,8,13,8,1,37,8,15,8,1,7,8
1997,1,20,0.6,8,1,0.4,8,17,8,1,38,8,8,8,1,7,8
1997,1,21,-2.4,8,1,0.4,8,35,8,1,39,8,27,8,1,7,8
1997,1,22,-3.0,8,1,0.4,8,51,8,1,41,8,23,8,1,7,8
1997,1,23,1.3,8,1,0.3,8,46,8,1,42,8,1,8,1,8,8
1997,1,24,0.1,8,1,0.3,8,47,8,1,43,8,17,8,1,8,8
1997,1,25,-2.2,8,1,0.3,8,56,8,1,44,8,14,8,1,8,8
1997,1,26,0.3,8,1,0.3,8,54,8,1,45,8,4,8,1,8,8
1997,1,27,1.1,8,1,0.3,8,51,8,1,46,8,7,8,1,8,8
1997,1,28,0.8,8,1,0.2,8,45,8,1,47,8,1,8,1,8,8
1997,1,29,0.7,8,1,0.2,8,40,8,1,48,8,5,8,1,8,8
1997,1,30,-1.1,8,1,0.2,8,43,8,1,48,8,9,8,1,8,8
1997,1,31,-0.6,8,1,0.2,8,49,8,1,49,8,15,8,1,8,8
1997,2,1,-0.6,8,1,0.2,8,54,8,1,50,8,13,8,1,8,8
1997,2,2,-0.9,8,1,0.2,8,52,8,1,51,8,5,8,1,8,8
1997,2,3,1.1,8,1,0.2,8,48,8,1,52,8,3,8,1,8,8
1997,2,4,1.6,8,1,0.2,8,45,8,1,52,8,1,8,1,7,8
1997,2,5,0.6,8,1,0.2,8,43,8,1,53,8,3,8,1,7,8
1997,2,6,0.7,8,1,0.3,8,42,8,1,53,8,5,8,1,7,8
1997,2,7,-0.2,8,1,0.3,8,45,8,1,53,8,7,8,1,7,8
1997,2,8,0.4,8,1,0.3,8,40,8,1,54,8,0,8,1,7,8
1997,2,9,1.8,8,1,0.4,8,40,8,1,54,8,1,8,1,7,8
1997,2,10,2.1,8,1,0.4,8,38,8,1,54,8,2,8,1,7,8
1997,2,11,1.2,8,1,0.4,8,37,8,1,54,8,2,8,1,7,8
1997,2,12,0.9,8,1,0.5,8,37,8,1,53,8,3,8,1,6,8
1997,2,13,-0.7,8,1,0.5,8,44,8,1,53,8,12,8,1,6,8
1997,2,14,0.0,8,1,0.6,8,44,8,1,53,8,6,8,1,6,8
1997,2,15,1.8,8,1,0.7,8,49,8,1,52,8,6,8,1,6,8
1997,2,16,3.5,8,1,0.7,8,41,4,1,52,8,1,5,1,6,8
1997,2,17,1.1,8,1,0.8,8,35,4,1,51,8,1,4,1,6,8
1997,2,18,-0.9,8,1,0.9,8,39,8,1,50,8,8,8,1,6,8
1997,2,19,-0.8,8,1,1.0,8,44,8,1,49,8,10,8,1,5,8
1997,2,20,2.4,8,1,1.1,8,43,8,1,49,8,2,8,1,5,8
1997,2,21,-0.7,8,1,1.2,8,44,8,1,48,8,10,8,1,5,8
1997,2,22,-1.8,8,1,1.3,8,47,8,1,47,8,7,8,1,5,8
1997,2,23,1.3,8,1,1.4,8,46,8,1,45,8,3,8,1,5,8
1997,2,24,2.5,8,1,1.5,8,41,8,1,44,8,2,8,1,4,8
1997,2,25,3.5,8,1,1.6,8,38,8,1,43,8,2,8,1,4,8
1997,2,26,3.1,8,1,1.7,8,35,8,1,41,8,0,8,1,4,8
1998,1,1,1.4,8,1,1.5,8,5,8,1,17,8,10,8,1,5,8
1998,1,2,1.1,8,1,1.4,8,3,8,1,18,8,4,8,1,5,8
1998,1,3,2.6,8,1,1.3,8,3,8,1,18,8,5,8,1,5,8
1998,1,4,3.3,8,1,1.2,8,4,8,1,20,8,14,8,1,5,8
1998,1,5,0.2,8,1,1.2,8,4,8,1,21,8,9,8,1,5,8
1998,1,6,-0.5,8,1,1.1,8,16,8,1,22,8,20,8,1,6,8
1998,1,7,-2.1,8,1,1.0,8,17,8,1,23,8,7,8,1,6,8
1998,1,8,-2.0,8,1,0.9,8,22,8,1,24,8,9,8,1,6,8
1998,1,9,-1.4,8,1,0.8,8,17,8,1,25,8,3,8,1,6,8
1998,1,10,1.6,8,1,0.7,8,15,8,1,27,8,3,8,1,6,8
1998,1,11,0.3,8,1,0.7,8,9,8,1,28,8,3,8,1,6,8
1998,1,12,-0.6,8,1,0.6,8,7,8,1,29,8,2,8,1,6,8
1998,1,13,-0.3,8,1,0.6,8,11,8,1,30,8,8,8,1,6,8
1998,1,14,-0.7,8,1,0.5,8,11,8,1,31,8,9,8,1,6,8
1998,1,15,-2.3,8,1,0.5,8,23,8,1,33,8,17,8,1,6,8
1998,1,16,0.7,8,1,0.4,8,27,8,1,34,8,7,8,1,7,8
1998,1,17,1.5,8,1,0.4,8,18,8,1,35,8,1,8,1,7,8
1998,1,18,3.8,8,1,0.4,8,16,8,1,36,8,2,8,1,7,8
1998,1,19,-0.8,8,1,0.4,8,21,8,1,37,8,14,8,1,7,8
1998,1,20,-1.6,8,1,0.4,8,49,8,1,38,8,31,8,1,7,8
1998,1,21,-0.2,8,1,0.4,8,58,8,1,39,8,12,8,1,7,8
1998,1,22,-2.7,8,1,0.4,8,59,8,1,41,8,20,8,1,7,8
1998,1,23,-1.5,8,1,0.3,8,61,8,1,42,8,8,8,1,8,8
1998,1,24,-3.2,8,1,0.3,8,56,8,1,43,8,10,8,1,8,8
1998,1,25,-1.8,8,1,0.3,8,58,8,1,44,8,9,8,1,8,8
1998,1,26,-1.6,8,1,0.3,8,88,8,1,45,8,37,8,1,8,8
1998,1,27,-3.3,8,1,0.3,8,88,8,1,46,8,10,8,1,8,8
1998,1,28,-2.9,8,1,0.2,8,101,8,1,47,8,18,8,1,8,8
1998,1,29,-2.4,8,1,0.2,8,100,8,1,48,8,7,8,1,8,8
1998,1,30,0.4,8,1,0.2,8,92,8,1,48,8,1,8,1,8,8
1998,1,31,-0.6,8,1,0.2,8,85,8,1,49,8,13,8,1,8,8
1998,2,1,-1.0,8,1,0.2,8,84,8,1,50,8,5,8,1,8,8
1998,2,2,1.3,8,1,0.2,8,79,8,1,51,8,1,8,1,8,8
1998,2,3,0.8,8,1,0.2,8,76,8,1,52,8,10,8,1,8,8
1998,2,4,-2.3,8,1,0.2,8,80,8,1,52,8,6,8,1,7,8
1998,2,5,0.1,8,1,0.2,8,81,8,1,53,8,8,8,1,7,8
1998,2,6,1.8,8,1,0.3,8,75,8,1,53,8,0,8,1,7,8
1998,2,7,0.9,8,1,0.3,8,69,8,1,53,8,1,8,1,7,8
1998,2,8,2.1,8,1,0.3,8,64,8,1,54,8,0,8,1,7,8
1998,2,9,1.2,8,1,0.4,8,63,8,1,54,8,6,8,1,7,8
1998,2,10,-0.9,8,1,0.4,8,62,8,1,54,8,6,8,1,7,8
1998,2,11,0.0,8,1,0.4,8,64,8,1,54,8,3,8,1,7,8
1998,2,12,2.1,8,1,0.5,8,59,8,1,53,8,0,8,1,6,8
1998,2,13,2.6,8,1,0.5,8,53,8,1,53,8,0,8,1,6,8
1998,2,14,1.9,8,1,0.6,8,51,8,1,53,8,5,8,1,6,8
