ダウンロードした時刻：2025/07/26 11:25:28

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2017,7,4,21.5,8,1,23.3,8,1,20.2,8,1,22.0,0,8,1
2017,7,5,21.4,8,1,23.8,8,1,20.3,8,1,0.0,0,8,1
2017,7,6,22.1,8,1,25.3,8,1,19.4,8,1,0.5,0,8,1
2017,7,7,22.2,8,1,26.3,8,1,17.7,8,1,0,1,8,1
2017,7,8,23.7,8,1,29.2,8,1,18.1,8,1,0,1,8,1
2017,7,9,25.8,8,1,31.3,8,1,19.4,8,1,0,1,8,1
2017,7,10,26.7,8,1,31.2,8,1,22.5,8,1,0,1,8,1
2017,7,11,28.3,8,1,33.4,8,1,23.3,8,1,0,1,8,1
2017,7,12,26.0,8,1,28.4,8,1,24.2,8,1,11.5,0,8,1
2017,7,13,26.0,8,1,29.6,8,1,23.5,8,1,2.5,0,8,1
2017,7,14,27.0,8,1,31.4,8,1,21.0,8,1,0,1,8,1
2017,7,15,27.5,8,1,31.2,8,1,23.7,8,1,0,1,8,1
2017,7,16,25.6,8,1,28.2,8,1,24.0,8,1,20.5,0,8,1
2017,7,17,24.8,8,1,27.5,8,1,22.2,8,1,13.0,0,8,1
2017,7,18,24.0,8,1,27.4,8,1,21.4,8,1,0.0,0,8,1
2017,7,19,23.9,8,1,27.8,8,1,20.0,8,1,0,1,8,1
2017,7,20,27.1,8,1,32.1,8,1,22.1,8,1,0,1,8,1
2017,7,21,29.0,8,1,33.9,8,1,24.7,8,1,0,1,8,1
2017,7,22,26.5,8,1,31.2,8,1,24.9,8,1,37.0,0,8,1
2017,7,23,23.8,8,1,25.2,8,1,22.3,8,1,72.0,0,8,1
2017,7,24,23.2,8,1,24.8,8,1,21.9,8,1,21.0,0,8,1
2017,7,25,24.0,8,1,26.5,8,1,20.8,8,1,0,1,8,1
2017,7,26,23.5,8,1,27.9,8,1,17.7,8,1,0,1,8,1
2017,7,27,25.7,8,1,31.0,8,1,20.8,8,1,0,1,8,1
2017,7,28,25.8,8,1,30.2,8,1,23.1,8,1,1.0,0,8,1
2017,7,29,26.1,8,1,28.7,8,1,23.6,8,1,0.0,0,8,1
2017,7,30,27.2,8,1,32.6,8,1,23.0,8,1,0,1,8,1
2017,7,31,25.9,8,1,30.0,8,1,22.8,8,1,14.0,0,8,1
2018,6,1,15.9,8,1,18.0,8,1,14.6,8,1,3.5,0,8,1
2018,6,2,16.8,8,1,21.0,8,1,12.8,8,1,0,1,8,1
2018,6,3,21.2,8,1,27.3,8,1,13.7,8,1,0,1,8,1
2018,6,4,22.2,8,1,26.7,8,1,17.2,8,1,0,1,8,1
2018,6,5,21.3,8,1,27.2,8,1,17.4,8,1,0,1,8,1
2018,6,6,21.4,8,1,26.3,8,1,18.6,8,1,0,1,8,1
2018,6,7,21.2,8,1,25.6,8,1,17.2,8,1,0,1,8,1
2018,6,8,22.3,8,1,28.2,8,1,16.8,8,1,0,1,8,1
2018,6,9,18.1,8,1,21.6,8,1,15.6,8,1,0,1,8,1
2018,6,10,18.7,8,1,23.9,8,1,13.3,8,1,0,1,8,1
2018,6,11,19.4,8,1,21.7,8,1,18.1,8,1,2.0,0,8,1
2018,6,12,17.3,8,1,19.5,8,1,15.1,8,1,21.5,0,8,1
2018,6,13,15.0,8,1,16.5,8,1,13.5,8,1,1.5,0,8,1
2018,6,14,14.6,8,1,17.9,8,1,11.9,8,1,0.0,0,8,1
2018,6,15,15.8,8,1,21.1,8,1,10.8,8,1,0,1,8,1
2018,6,16,16.3,8,1,18.7,8,1,14.6,8,1,0,1,8,1
2018,6,17,17.9,8,1,21.4,8,1,14.6,8,1,0,1,8,1
2018,6,18,21.3,8,1,26.1,8,1,16.1,8,1,0,1,8,1
2018,6,19,23.3,8,1,29.1,8,1,18.2,8,1,0,1,8,1
2018,6,20,21.4,8,1,23.3,8,1,19.2,8,1,2.5,0,8,1
2018,6,21,20.1,8,1,23.2,8,1,18.5,8,1,4.0,0,8,1
2018,6,22,20.7,8,1,23.9,8,1,17.8,8,1,0,1,8,1
2018,6,23,21.9,8,1,29.2,8,1,15.2,8,1,0,1,8,1
2018,6,24,21.8,8,1,26.6,8,1,16.3,8,1,0.5,0,8,1
2018,6,25,19.8,8,1,22.5,8,1,17.4,8,1,0,1,8,1
2018,6,26,23.9,8,1,30.6,8,1,16.6,8,1,0,1,8,1
2018,6,27,22.4,8,1,25.2,8,1,20.4,8,1,43.5,0,8,1
2018,6,28,22.8,8,1,26.2,8,1,20.3,8,1,1.0,0,8,1
2018,6,29,24.7,8,1,29.9,8,1,22.1,8,1,4.5,0,8,1
2018,6,30,26.7,8,1,30.9,8,1,21.7,8,1,0.0,0,8,1
2018,7,1,27.1,8,1,31.1,8,1,23.7,8,1,0,1,8,1
2018,7,2,27.7,8,1,33.2,8,1,23.2,8,1,0,1,8,1
2018,7,3,27.8,8,1,33.6,8,1,23.8,8,1,0,1,8,1
2018,7,4,25.8,8,1,28.9,8,1,23.1,8,1,37.0,0,8,1
2018,7,5,20.1,8,1,24.4,8,1,18.0,8,1,7.0,0,8,1
2018,7,6,20.9,8,1,24.8,8,1,17.8,8,1,9.0,0,8,1
2018,7,7,20.9,8,1,24.1,8,1,17.8,8,1,11.5,0,8,1
2018,7,8,24.1,8,1,28.2,8,1,20.8,8,1,2.0,0,8,1
2018,7,9,26.3,8,1,30.9,8,1,22.4,8,1,0.0,0,8,1
2018,7,10,26.6,8,1,30.6,8,1,23.6,8,1,0,1,8,1
2018,7,11,22.8,8,1,25.3,8,1,21.9,8,1,2.0,0,8,1
2018,7,12,23.1,5,1,25.5,5,1,21.8,8,1,8.5,0,5,1
2018,7,13,24.7,8,1,28.6,8,1,23.4,8,1,3.5,0,8,1
2018,7,14,24.7,8,1,28.3,8,1,22.7,8,1,0,1,8,1
2018,7,15,26.3,8,1,30.7,8,1,23.2,8,1,0,1,8,1
2018,7,16,25.8,8,1,30.3,8,1,23.3,8,1,0.0,0,8,1
2018,7,17,25.9,8,1,30.2,8,1,22.4,8,1,0,1,8,1
2018,7,18,25.4,8,1,27.5,8,1,23.3,8,1,0,1,8,1
2018,7,19,26.2,8,1,29.9,8,1,22.8,8,1,0,1,8,1
2018,7,20,26.7,8,1,30.9,8,1,22.1,8,1,0,1,8,1
2018,7,21,27.3,8,1,32.6,8,1,22.2,8,1,0,1,8,1
2018,7,22,28.3,8,1,31.7,8,1,25.5,8,1,0.0,0,8,1
2018,7,23,27.0,8,1,29.5,8,1,25.8,8,1,0.0,0,8,1
2018,7,24,26.2,8,1,29.0,8,1,23.7,8,1,0,1,8,1
2018,7,25,27.1,8,1,31.6,8,1,21.8,8,1,0,1,8,1
2018,7,26,28.0,8,1,33.5,8,1,23.7,8,1,0,1,8,1
2018,7,27,27.4,8,1,33.9,8,1,22.5,8,1,0,1,8,1
2018,7,28,28.1,8,1,33.3,8,1,22.7,8,1,0,1,8,1
2018,7,29,30.9,8,1,35.3,8,1,28.0,8,1,0,1,8,1
2018,7,30,29.7,8,1,35.6,8,1,26.6,8,1,0,1,8,1
2018,7,31,28.0,8,1,31.6,8,1,24.6,8,1,0,1,8,1
2019,6,1,18.1,8,1,22.4,8,1,14.0,8,1,3.0,0,8,1
2019,6,2,19.9,8,1,25.9,8,1,13.4,8,1,0,1,8,1
2019,6,3,21.0,8,1,25.4,8,1,15.9,8,1,0,1,8,1
2019,6,4,21.8,8,1,27.1,8,1,15.3,8,1,0,1,8,1
2019,6,5,22.2,8,1,28.7,8,1,16.8,8,1,0.0,0,8,1
2019,6,6,19.4,8,1,21.3,8,1,16.7,8,1,0.0,0,8,1
2019,6,7,20.0,8,1,25.6,8,1,16.3,8,1,0.5,0,8,1
2019,6,8,19.8,8,1,22.7,8,1,18.2,8,1,9.0,0,8,1
2019,6,9,20.5,8,1,26.0,8,1,16.8,8,1,0,1,8,1
2019,6,10,18.9,8,1,23.6,8,1,15.5,8,1,0,1,8,1
2019,6,11,18.8,8,1,23.2,8,1,15.9,8,1,0.0,0,8,1
2019,6,12,18.7,8,1,23.8,8,1,15.3,8,1,0,1,8,1
2019,6,13,18.0,8,1,21.9,8,1,13.5,8,1,0,1,8,1
2019,6,14,22.7,8,1,29.3,8,1,14.3,8,1,0,1,8,1
2019,6,15,20.6,8,1,22.4,8,1,17.9,8,1,0.5,0,8,1
2019,6,16,18.0,8,1,20.7,8,1,14.8,8,1,30.5,0,8,1
2019,6,17,16.1,8,1,18.0,8,1,14.0,8,1,6.0,0,8,1
2019,6,18,18.3,8,1,23.1,8,1,14.1,8,1,0.0,0,8,1
2019,6,19,18.2,8,1,22.2,8,1,15.8,8,1,11.5,0,8,1
2019,6,20,19.6,8,1,24.5,8,1,14.4,8,1,0,1,8,1
2019,6,21,22.8,8,1,28.9,8,1,16.3,8,1,0,1,8,1
2019,6,22,21.6,8,1,26.5,8,1,18.5,8,1,20.0,0,8,1
2019,6,23,20.9,8,1,24.2,8,1,18.6,8,1,1.0,0,8,1
2019,6,24,19.9,8,1,22.2,8,1,18.1,8,1,17.5,0,8,1
2019,6,25,20.4,8,1,23.9,8,1,17.6,8,1,2.5,0,8,1
2019,6,26,22.0,8,1,26.6,8,1,16.5,8,1,0,1,8,1
2019,6,27,21.1,8,1,25.8,8,1,18.0,8,1,36.5,0,8,1
2019,6,28,21.5,8,1,24.1,8,1,20.1,8,1,21.0,0,8,1
2019,6,29,20.5,8,1,24.1,8,1,19.3,8,1,33.0,0,8,1
2019,6,30,21.6,8,1,26.2,8,1,19.1,8,1,10.5,0,8,1
2019,7,1,22.3,8,1,25.2,8,1,20.4,8,1,0.5,0,8,1
2019,7,2,21.9,8,1,24.7,8,1,18.8,8,1,0.0,0,8,1
2019,7,3,23.6,8,1,28.3,8,1,17.2,8,1,0,1,8,1
2019,7,4,22.9,8,1,27.8,8,1,19.6,8,1,14.5,0,8,1
2019,7,5,23.2,8,1,25.8,8,1,20.9,8,1,0,1,8,1
2019,7,6,23.5,8,1,28.3,8,1,20.4,8,1,0,1,8,1
2019,7,7,21.9,8,1,26.6,8,1,18.5,8,1,0,1,8,1
2019,7,8,21.9,8,1,28.2,8,1,17.1,8,1,0,1,8,1
2019,7,9,21.5,8,1,25.8,5,1,17.8,8,1,0,1,8,1
2019,7,10,22.2,8,1,28.9,8,1,17.3,8,1,0,1,8,1
2019,7,11,21.4,8,1,27.1,8,1,17.6,8,1,0.0,0,8,1
2019,7,12,20.8,8,1,23.5,8,1,18.2,8,1,15.0,0,8,1
2019,7,13,21.9,8,1,25.0,8,1,19.6,8,1,1.0,0,8,1
2019,7,14,22.5,8,1,26.8,8,1,19.2,8,1,0,1,8,1
2019,7,15,24.5,8,1,30.0,8,1,20.8,8,1,0,1,8,1
2019,7,16,24.9,8,1,30.3,8,1,21.2,8,1,0,1,8,1
2019,7,17,23.6,8,1,27.2,8,1,21.7,8,1,0.0,0,8,1
2019,7,18,24.8,8,1,30.1,8,1,20.4,8,1,0.0,0,8,1
2019,7,19,23.8,8,1,25.9,8,1,22.2,8,1,4.5,0,8,1
2019,7,20,24.7,8,1,28.2,8,1,21.6,8,1,0.0,0,8,1
2019,7,21,26.3,8,1,31.7,8,1,23.2,8,1,0.0,0,8,1
2019,7,22,24.7,8,1,27.6,5,1,22.4,8,1,0.0,0,5,1
2019,7,23,25.6,8,1,30.3,8,1,22.5,8,1,1.0,0,8,1
2019,7,24,26.3,8,1,30.1,8,1,22.8,8,1,0,1,8,1
2019,7,25,27.0,8,1,30.9,8,1,23.1,8,1,0,1,8,1
2019,7,26,28.7,8,1,33.4,8,1,24.7,8,1,0,1,8,1
2019,7,27,29.3,8,1,35.1,8,1,25.8,8,1,0.0,0,8,1
2019,7,28,27.2,8,1,30.4,8,1,26.0,8,1,2.0,0,8,1
2019,7,29,28.1,8,1,32.9,8,1,25.0,8,1,0.0,0,8,1
2019,7,30,27.9,8,1,31.7,8,1,25.4,8,1,1.5,0,8,1
2019,7,31,28.4,8,1,33.7,8,1,23.7,8,1,0,1,8,1
2020,6,1,21.0,8,1,26.0,8,1,15.7,8,1,1.5,0,8,1
2020,6,2,20.3,8,1,23.5,8,1,18.5,8,1,3.5,0,8,1
2020,6,3,20.2,8,1,24.2,8,1,16.0,8,1,0,1,8,1
2020,6,4,22.9,8,1,30.5,8,1,16.4,8,1,0,1,8,1
2020,6,5,20.4,8,1,23.6,8,1,18.7,8,1,0.0,0,8,1
2020,6,6,19.7,8,1,22.9,8,1,16.6,8,1,0,1,8,1
2020,6,7,18.0,8,1,21.4,8,1,14.8,8,1,0,1,8,1
2020,6,8,19.4,8,1,23.0,8,1,15.7,8,1,0,1,8,1
2020,6,9,22.2,8,1,28.3,8,1,15.0,8,1,0,1,8,1
2020,6,10,23.9,8,1,29.8,8,1,17.5,8,1,0,1,8,1
2020,6,11,22.3,8,1,24.8,8,1,21.1,8,1,4.0,0,8,1
2020,6,12,21.9,8,1,25.0,8,1,19.6,8,1,0,1,8,1
2020,6,13,22.2,8,1,26.0,8,1,18.6,8,1,0,1,8,1
2020,6,14,22.6,8,1,28.3,8,1,18.1,8,1,24.5,0,8,1
2020,6,15,22.3,8,1,24.9,8,1,20.1,8,1,3.5,0,8,1
2020,6,16,21.1,8,1,24.9,8,1,18.1,8,1,2.0,0,5,1
2020,6,17,19.4,8,1,22.7,8,1,17.2,8,1,0,1,8,1
2020,6,18,22.4,8,1,28.4,8,1,17.0,8,1,0,1,8,1
2020,6,19,23.5,8,1,28.9,8,1,20.0,8,1,0,1,8,1
2020,6,20,19.1,8,1,21.4,8,1,15.9,8,1,0.0,0,8,1
2020,6,21,19.8,8,1,24.3,8,1,13.7,8,1,0,1,8,1
2020,6,22,22.9,8,1,28.3,8,1,19.1,8,1,0,1,8,1
2020,6,23,21.9,8,1,25.2,8,1,17.8,8,1,0,1,8,1
2020,6,24,24.7,8,1,31.1,8,1,19.3,8,1,0,1,8,1
2020,6,25,22.0,8,1,26.0,8,1,18.8,8,1,1.0,0,8,1
2020,6,26,21.3,8,1,23.6,8,1,18.8,8,1,49.5,0,8,1
2020,6,27,23.4,8,1,26.8,8,1,21.7,8,1,0.0,0,8,1
2020,6,28,21.4,8,1,24.5,8,1,18.8,8,1,0.0,0,8,1
2020,6,29,20.2,8,1,23.3,8,1,18.1,8,1,6.0,0,8,1
2020,6,30,21.5,8,1,26.1,8,1,17.8,8,1,5.5,0,8,1
2020,7,1,22.4,8,1,26.1,8,1,20.6,8,1,24.5,0,8,1
2020,7,2,21.8,8,1,25.1,8,1,19.9,8,1,25.0,0,8,1
2020,7,3,22.7,8,1,25.8,8,1,19.4,8,1,0.5,0,8,1
2020,7,4,20.9,8,1,23.6,8,1,19.1,8,1,4.5,0,8,1
2020,7,5,21.5,8,1,25.1,8,1,19.2,8,1,3.5,0,8,1
2020,7,6,23.1,8,1,27.8,8,1,20.0,8,1,16.0,0,8,1
2020,7,7,23.4,8,1,27.2,8,1,22.1,8,1,48.5,0,8,1
2020,7,8,22.7,8,1,25.3,8,1,21.8,8,1,13.5,0,8,1
2020,7,9,23.4,8,1,26.4,8,1,21.8,8,1,0.5,0,8,1
2020,7,10,23.5,8,1,27.9,8,1,20.5,8,1,13.0,0,8,1
2020,7,11,23.7,8,1,27.3,8,1,22.0,8,1,33.0,0,8,1
2020,7,12,22.0,8,1,23.8,8,1,20.0,8,1,35.5,0,8,1
2020,7,13,21.6,8,1,25.4,8,1,18.9,8,1,13.5,0,8,1
2020,7,14,21.0,8,1,25.1,8,1,18.8,8,1,15.5,0,8,1
2020,7,15,20.4,8,1,22.7,8,1,18.0,8,1,21.0,0,8,1
2020,7,16,19.4,8,1,22.3,8,1,16.8,8,1,8.0,0,8,1
2020,7,17,21.9,8,1,27.0,8,1,16.6,8,1,0,1,8,1
2020,7,18,25.2,8,1,30.0,8,1,19.9,8,1,0.0,0,8,1
2020,7,19,23.7,8,1,26.4,8,1,21.1,8,1,0.5,0,8,1
2020,7,20,24.7,8,1,30.0,8,1,19.2,8,1,0,1,8,1
2020,7,21,25.2,8,1,29.2,8,1,21.9,8,1,20.0,0,8,1
2020,7,22,24.2,8,1,26.7,8,1,22.6,8,1,0.5,0,8,1
2020,7,23,23.5,8,1,26.7,8,1,21.9,8,1,0.5,0,8,1
2020,7,24,23.7,8,1,27.6,8,1,20.9,8,1,0.0,0,8,1
2020,7,25,25.2,8,1,28.2,8,1,21.9,8,1,13.5,0,8,1
2020,7,26,25.9,8,1,30.5,8,1,23.3,8,1,19.0,0,8,1
2020,7,27,24.1,8,1,27.3,8,1,22.7,8,1,20.0,0,8,1
2020,7,28,22.5,8,1,23.7,8,1,21.2,8,1,69.0,0,8,1
2020,7,29,23.8,8,1,28.5,8,1,20.7,8,1,0,1,8,1
2020,7,30,24.3,8,1,28.1,8,1,20.9,8,1,0,1,8,1
2020,7,31,23.7,8,1,28.2,8,1,22.1,8,1,13.0,0,8,1
2021,6,1,16.1,8,1,20.2,8,1,11.7,8,1,0,1,8,1
2021,6,2,19.6,8,1,23.6,8,1,16.5,8,1,0,1,8,1
2021,6,3,23.1,8,1,31.6,8,1,15.4,8,1,0,1,8,1
2021,6,4,18.8,8,1,21.6,8,1,15.0,8,1,36.5,0,8,1
2021,6,5,18.3,8,1,22.7,8,1,13.4,8,1,0,1,8,1
2021,6,6,20.1,8,1,26.3,8,1,15.2,8,1,0,1,8,1
2021,6,7,20.3,8,1,23.6,8,1,18.0,8,1,0,1,8,1
2021,6,8,19.9,8,1,24.9,8,1,17.0,8,1,0,1,8,1
2021,6,9,19.3,8,1,22.3,8,1,17.4,8,1,0,1,8,1
2021,6,10,21.6,8,1,27.8,8,1,15.1,8,1,0,1,8,1
2021,6,11,24.3,8,1,33.1,8,1,19.5,8,1,0,1,8,1
2021,6,12,22.3,8,1,26.0,8,1,19.7,8,1,0,1,8,1
2021,6,13,22.3,8,1,25.5,8,1,20.5,8,1,0,1,8,1
2021,6,14,20.8,8,1,24.6,8,1,19.3,8,1,0,1,8,1
2021,6,15,20.1,8,1,23.6,8,1,18.6,8,1,0,1,8,1
2021,6,16,22.9,8,1,28.8,8,1,17.3,8,1,0,1,8,1
2021,6,17,23.0,8,1,27.7,8,1,19.7,8,1,0,1,8,1
2021,6,18,21.8,8,1,25.6,8,1,18.7,8,1,0,1,8,1
2021,6,19,20.5,8,1,23.4,8,1,19.2,8,1,6.0,0,8,1
2021,6,20,20.2,8,1,23.7,8,1,18.7,8,1,0.5,0,8,1
2021,6,21,20.0,8,1,23.4,8,1,18.0,8,1,0,1,8,1
2021,6,22,21.8,8,1,26.4,8,1,17.8,8,1,7.5,0,8,1
2021,6,23,19.7,8,1,22.3,8,1,18.0,8,1,25.5,0,8,1
2021,6,24,20.4,8,1,24.7,8,1,18.1,8,1,1.0,0,8,1
2021,6,25,21.0,8,1,25.2,8,1,17.2,8,1,0,1,8,1
2021,6,26,22.6,8,1,26.9,8,1,18.4,8,1,0,1,8,1
2021,6,27,23.8,8,1,26.9,8,1,20.5,8,1,0.0,0,8,1
2021,6,28,24.0,8,1,26.7,8,1,21.0,8,1,0,1,8,1
2021,6,29,23.2,8,1,25.8,8,1,21.2,8,1,0.0,0,8,1
2021,6,30,24.3,8,1,30.1,8,1,18.6,8,1,0.5,0,8,1
2021,7,1,25.0,8,1,30.2,8,1,22.0,8,1,0,1,8,1
2021,7,2,25.9,8,1,30.5,8,1,22.2,8,1,0,1,8,1
2021,7,3,24.6,8,1,29.4,8,1,22.1,8,1,0,1,8,1
2021,7,4,22.5,8,1,26.8,8,1,19.7,8,1,19.5,0,8,1
2021,7,5,22.6,8,1,25.8,8,1,19.9,8,1,5.0,0,8,1
2021,7,6,22.9,8,1,26.1,8,1,20.0,8,1,2.0,0,8,1
2021,7,7,23.1,8,1,25.0,8,1,21.7,8,1,3.0,0,8,1
2021,7,8,24.5,8,1,27.5,8,1,21.9,8,1,0,1,8,1
2021,7,9,24.2,8,1,28.7,8,1,21.1,8,1,11.5,0,8,1
2021,7,10,24.1,8,1,26.9,8,1,21.9,8,1,14.0,0,8,1
2021,7,11,23.6,8,1,25.2,8,1,21.9,8,1,5.0,0,8,1
2021,7,12,24.2,8,1,28.1,8,1,21.8,8,1,4.5,0,8,1
2021,7,13,25.4,8,1,29.2,8,1,22.3,8,1,0,1,8,1
2021,7,14,26.6,8,1,30.8,8,1,22.4,8,1,0,1,8,1
2021,7,15,27.2,8,1,32.2,8,1,22.4,8,1,0,1,8,1
2021,7,16,27.5,8,1,31.7,8,1,23.4,8,1,0,1,8,1
2021,7,17,27.9,8,1,33.9,8,1,23.4,8,1,0,1,8,1
2021,7,18,27.7,8,1,32.4,8,1,23.4,8,1,0,1,8,1
2021,7,19,27.9,8,1,32.7,8,1,23.6,8,1,0,1,8,1
2021,7,20,27.3,8,1,32.5,8,1,23.0,8,1,0,1,8,1
2021,7,21,27.6,8,1,31.5,8,1,24.0,8,1,0,1,8,1
2021,7,22,28.0,8,1,31.3,8,1,24.4,8,1,0,1,8,1
2021,7,23,28.0,8,1,31.6,8,1,25.5,8,1,0,1,8,1
2021,7,24,28.5,8,1,32.7,8,1,24.5,8,1,0,1,8,1
2021,7,25,28.9,8,1,34.1,8,1,24.6,8,1,0,1,8,1
2021,7,26,28.0,8,1,32.6,8,1,24.6,8,1,0,1,8,1
2021,7,27,26.1,8,1,30.6,8,1,24.1,8,1,2.5,0,8,1
2021,7,28,24.7,8,1,28.5,8,1,22.3,8,1,5.5,0,8,1
2021,7,29,26.4,8,1,33.2,8,1,22.7,8,1,28.0,0,8,1
2021,7,30,27.2,8,1,32.1,8,1,23.1,8,1,0,1,8,1
2021,7,31,27.9,8,1,31.7,8,1,23.8,8,1,0,1,8,1
2022,6,1,18.2,8,1,20.8,8,1,16.0,8,1,3.0,0,8,1
2022,6,2,17.1,8,1,23.1,8,1,13.7,8,1,25.5,0,8,1
2022,6,3,16.6,8,1,20.2,8,1,12.8,8,1,0.0,0,8,1
2022,6,4,14.9,8,1,17.3,8,1,13.1,8,1,0.0,0,8,1
2022,6,5,15.6,8,1,18.5,8,1,13.1,8,1,0.0,0,8,1
2022,6,6,14.8,8,1,15.7,8,1,13.9,8,1,9.0,0,8,1
2022,6,7,15.2,8,1,16.5,8,1,13.8,8,1,13.5,0,8,1
2022,6,8,14.3,8,1,17.4,8,1,12.3,8,1,23.5,0,8,1
2022,6,9,17.3,8,1,21.3,8,1,13.9,8,1,0,1,8,1
2022,6,10,18.7,8,1,23.4,8,1,14.0,8,1,0,1,8,1
2022,6,11,19.0,8,1,22.8,8,1,16.3,8,1,0,1,8,1
2022,6,12,17.9,8,1,21.7,8,1,15.1,8,1,0.0,0,8,1
2022,6,13,17.2,8,1,19.8,8,1,14.7,8,1,0.0,0,8,1
2022,6,14,18.8,8,1,23.7,8,1,15.3,8,1,0,1,8,1
2022,6,15,18.5,8,1,21.6,8,1,15.3,8,1,2.0,0,8,1
2022,6,16,20.7,8,1,24.6,5,1,17.2,5,1,2.0,0,5,1
2022,6,17,20.7,8,1,23.8,8,1,18.3,8,1,0.0,0,8,1
2022,6,18,22.9,8,1,27.9,8,1,16.5,8,1,0,1,8,1
2022,6,19,22.5,8,1,27.8,8,1,18.9,8,1,1.0,0,8,1
2022,6,20,20.6,8,1,22.8,8,1,19.4,8,1,0.0,0,8,1
2022,6,21,23.2,8,1,28.3,8,1,18.6,8,1,0,1,8,1
2022,6,22,25.0,8,1,30.6,8,1,19.7,8,1,0,1,8,1
2022,6,23,24.3,8,1,29.1,8,1,20.9,8,1,0,1,8,1
2022,6,24,24.0,8,1,28.7,8,1,22.2,8,1,17.5,0,8,1
2022,6,25,25.0,8,1,28.6,8,1,22.1,8,1,1.0,0,8,1
2022,6,26,26.7,8,1,30.3,8,1,23.8,8,1,0.0,0,8,1
2022,6,27,22.9,8,1,25.0,8,1,21.9,8,1,18.5,0,8,1
2022,6,28,25.9,8,1,31.2,8,1,22.3,8,1,2.0,0,8,1
2022,6,29,27.7,8,1,31.8,8,1,23.2,8,1,0,1,8,1
2022,6,30,25.8,8,1,27.6,8,1,24.2,8,1,0.5,0,8,1
2022,7,1,24.7,8,1,27.5,8,1,23.1,8,1,0,1,8,1
2022,7,2,24.8,5,1,28.8,5,1,22.4,5,1,0,1,5,1
2022,7,3,25.9,8,1,30.0,8,1,21.3,8,1,0,1,8,1
2022,7,4,26.2,8,1,29.0,8,1,23.7,8,1,4.0,0,8,1
2022,7,5,27.2,8,1,31.0,8,1,23.8,8,1,1.5,0,8,1
2022,7,6,28.2,8,1,33.1,8,1,24.1,8,1,0,1,8,1
2022,7,7,27.2,8,1,32.6,8,1,23.4,8,1,0,1,8,1
2022,7,8,26.9,8,1,32.3,8,1,22.1,8,1,0,1,8,1
2022,7,9,26.8,8,1,32.9,8,1,21.4,8,1,0,1,8,1
2022,7,10,26.5,8,1,29.5,8,1,23.1,8,1,0,1,8,1
2022,7,11,27.5,8,1,30.9,8,1,22.9,8,1,0,1,8,1
2022,7,12,26.1,8,1,27.6,5,1,24.2,5,1,1.5,0,8,1
2022,7,13,26.7,8,1,32.1,8,1,23.2,8,1,0,1,8,1
2022,7,14,26.1,8,1,31.6,8,1,22.6,8,1,0,1,8,1
2022,7,15,23.5,8,1,25.1,8,1,22.1,8,1,14.5,0,8,1
2022,7,16,26.1,8,1,31.4,8,1,21.5,8,1,2.0,0,8,1
2022,7,17,25.7,8,1,30.3,8,1,23.4,8,1,0.5,0,8,1
2022,7,18,25.6,8,1,28.9,8,1,22.3,8,1,4.0,0,8,1
2022,7,19,24.5,8,1,28.1,8,1,22.8,8,1,49.0,0,8,1
2022,7,20,24.8,8,1,27.2,8,1,23.7,8,1,0.5,0,8,1
2022,7,21,24.4,8,1,27.1,8,1,22.0,8,1,8.0,0,8,1
2022,7,22,23.8,8,1,25.9,8,1,22.3,8,1,6.5,0,8,1
2022,7,23,24.0,8,1,27.5,8,1,21.9,8,1,28.0,0,8,1
2022,7,24,24.6,8,1,27.9,8,1,22.0,8,1,0.0,0,8,1
2022,7,25,26.3,8,1,30.8,8,1,22.3,8,1,2.0,0,8,1
2022,7,26,27.2,8,1,31.1,8,1,24.0,8,1,0,1,8,1
2022,7,27,26.9,8,1,30.6,8,1,24.2,8,1,0,1,8,1
2022,7,28,26.7,8,1,31.1,8,1,23.4,8,1,0,1,8,1
2022,7,29,26.6,8,1,30.7,8,1,22.6,8,1,0,1,8,1
2022,7,30,27.2,8,1,31.3,8,1,23.1,8,1,0,1,8,1
2022,7,31,28.2,8,1,32.6,8,1,23.7,8,1,0,1,8,1
2023,6,1,19.1,8,1,25.5,8,1,11.5,8,1,0,1,8,1
2023,6,2,19.1,8,1,20.5,8,1,17.3,8,1,18.0,0,8,1
2023,6,3,17.6,8,1,19.2,8,1,16.2,8,1,3.0,0,8,1
2023,6,4,19.0,8,1,22.3,8,1,17.3,8,1,1.0,0,8,1
2023,6,5,19.6,8,1,23.0,8,1,15.7,8,1,0.0,0,8,1
2023,6,6,21.1,8,1,27.0,8,1,14.7,8,1,0,1,8,1
2023,6,7,20.4,8,1,24.4,8,1,17.8,8,1,0.0,0,8,1
2023,6,8,22.8,8,1,28.6,8,1,15.4,8,1,0.0,0,8,1
2023,6,9,19.9,8,1,23.1,8,1,18.1,8,1,7.5,0,8,1
2023,6,10,21.3,8,1,24.6,8,1,19.0,8,1,0,1,8,1
2023,6,11,22.4,8,1,24.8,8,1,19.6,8,1,0.0,0,8,1
2023,6,12,23.5,8,1,26.6,8,1,19.9,8,1,0,1,8,1
2023,6,13,22.8,8,1,26.2,8,1,21.0,8,1,0,1,8,1
2023,6,14,23.2,8,1,27.4,8,1,20.4,8,1,2.5,0,8,1
