ダウンロードした時刻：2024/02/23 16:14:47

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2018,2,18,0.7,8,1,-3.2,8,1,-1.2,8,1,2.5,0,8,1,3,0,8,2,10,0,8,1
2018,2,19,2.4,8,1,-1.6,8,1,0.7,8,1,0.0,0,8,1,1,0,8,2,10,0,8,1
2018,2,20,3.0,8,1,-1.2,8,1,0.7,8,1,9.5,0,8,1,15,0,8,2,19,0,8,1
2018,2,21,2.1,8,1,-1.2,8,1,0.1,8,1,0.5,0,8,1,0,1,8,2,19,0,8,1
2018,2,22,2.1,8,1,-4.7,8,1,-1.6,8,1,0.0,0,8,1,0,1,8,2,15,0,8,1
2018,2,23,4.6,8,1,-6.2,8,1,0.3,8,1,3.5,0,8,1,0,1,8,2,12,0,8,1
2018,2,24,7.2,8,1,-2.0,8,1,0.7,8,1,2.5,0,8,1,4,0,8,2,11,0,8,1
2018,2,25,2.5,8,1,-1.4,8,1,0.4,8,1,0.0,0,8,1,0,1,8,2,10,0,8,1
2018,2,26,2.8,8,1,-4.3,8,1,0.1,8,1,0.0,0,8,1,0,1,8,2,9,0,8,1
2018,2,27,5.9,8,1,-0.2,8,1,1.4,8,1,6.5,0,8,1,7,0,8,2,12,0,8,1
2018,2,28,6.3,8,1,1.8,8,1,4.1,8,1,0.0,0,8,1,0,1,8,2,6,0,8,1
2018,3,1,9.2,8,1,3.4,8,1,6.0,8,1,12.5,0,8,1,0,1,8,2,0,1,8,1
2019,2,1,1.8,8,1,-2.6,8,1,-0.7,8,1,4.5,0,8,1,3,0,8,2,10,0,8,1
2019,2,2,5.7,8,1,-1.1,8,1,3.4,8,1,1.5,0,8,1,1,0,8,2,10,0,8,1
2019,2,3,6.6,8,1,-1.6,8,1,2.9,8,1,3.0,0,8,1,0,1,8,2,6,0,8,1
2019,2,4,10.7,8,1,0.7,8,1,4.7,8,1,13.5,0,8,1,0,1,8,2,2,0,8,1
2019,2,5,6.4,8,1,0.4,8,1,3.2,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2019,2,6,7.4,8,1,0.7,8,1,3.3,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,7,8.8,8,1,0.0,8,1,4.8,8,1,30.0,0,8,1,0,1,8,2,0,1,8,1
2019,2,8,0.4,8,1,-3.4,8,1,-2.1,8,1,1.0,0,8,1,2,0,8,2,2,0,8,1
2019,2,9,1.0,8,1,-2.0,8,1,-0.5,8,1,0.5,0,8,1,0,1,8,2,1,0,8,1
2019,2,10,1.3,8,1,-2.9,8,1,-0.7,8,1,4.0,0,8,1,7,0,8,2,6,0,8,1
2019,2,11,3.8,8,1,-0.9,8,1,1.3,8,1,3.5,0,8,1,6,0,8,2,7,0,8,1
2019,2,12,1.6,8,1,-1.0,8,1,0.3,8,1,3.0,0,8,1,6,0,8,2,10,0,8,1
2019,2,13,0.7,8,1,-1.4,8,1,-0.1,8,1,1.0,0,8,1,1,0,8,2,10,0,8,1
2019,2,14,1.5,8,1,-2.0,8,1,0.0,8,1,0.5,0,8,1,0,1,8,2,7,0,8,1
2019,2,15,3.3,8,1,-0.6,8,1,1.5,8,1,0.0,0,8,1,0,1,8,2,6,0,8,1
2019,2,16,6.4,8,1,-0.3,8,1,3.4,8,1,2.5,0,8,1,1,0,8,2,4,0,8,1
2019,2,17,5.1,8,1,1.7,8,1,3.6,8,1,0.5,0,8,1,1,0,8,2,2,0,8,1
2019,2,18,8.8,8,1,1.5,8,1,5.4,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2019,2,19,10.4,8,1,1.3,8,1,5.1,8,1,7.0,0,8,1,0,1,8,2,0,1,8,1
2019,2,20,10.9,8,1,4.7,8,1,7.1,8,1,16.5,0,8,1,0,1,8,2,0,1,8,1
2019,2,21,7.2,8,1,4.6,8,1,5.9,8,1,4.0,0,8,1,0,1,8,2,0,1,8,1
2019,2,22,9.0,8,1,3.2,8,1,6.1,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,23,7.6,8,1,0.3,8,1,4.4,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,24,9.5,8,1,-0.2,8,1,4.7,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,25,13.1,8,1,0.2,8,1,5.9,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2019,2,26,7.6,8,1,1.1,8,1,4.7,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,27,6.5,8,1,-0.1,8,1,3.8,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2019,2,28,7.9,8,1,-0.8,8,1,3.4,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2019,3,1,9.0,8,1,-0.3,8,1,4.8,8,1,2.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,1,6.6,8,1,2.9,8,1,4.8,8,1,5.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,2,8.0,8,1,1.9,8,1,5.4,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,3,10.7,8,1,0.6,8,1,4.4,8,1,5.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,4,4.8,8,1,0.2,8,1,2.3,8,1,5.5,0,8,1,6,0,8,2,6,0,8,1
2020,2,5,5.3,8,1,-2.8,8,1,1.6,8,1,8.5,0,8,1,2,0,8,2,4,0,8,1
2020,2,6,0.2,8,1,-4.9,8,1,-2.1,8,1,4.0,0,8,1,4,0,8,2,3,0,8,1
2020,2,7,2.2,8,1,-1.8,8,1,-0.1,8,1,28.5,0,8,1,11,0,8,2,13,0,8,1
2020,2,8,3.7,8,1,-2.5,8,1,1.3,8,1,9.5,0,8,1,2,0,8,2,14,0,8,1
2020,2,9,0.5,8,1,-3.4,8,1,-1.0,8,1,2.5,0,8,1,1,0,8,2,10,0,8,1
2020,2,10,3.3,8,1,-1.1,8,1,0.8,8,1,1.0,0,8,1,3,0,8,2,12,0,8,1
2020,2,11,3.4,8,1,-0.9,8,1,1.7,8,1,0.5,0,8,1,2,0,8,2,13,0,8,1
2020,2,12,9.2,8,1,-2.0,8,1,2.6,8,1,0,1,8,1,0,1,8,2,10,0,8,1
2020,2,13,11.4,8,1,2.5,8,1,6.5,8,1,10.0,0,8,1,0,1,8,2,8,0,8,1
2020,2,14,13.6,8,1,5.8,8,1,9.4,8,1,5.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,15,9.5,8,1,1.4,8,1,6.5,8,1,1.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,16,8.7,8,1,0.8,8,1,5.8,8,1,23.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,17,10.1,8,1,0.8,8,1,6.3,8,1,20.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,18,5.3,8,1,0.9,8,1,3.8,8,1,2.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,19,7.3,8,1,2.3,8,1,5.0,8,1,6.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,20,6.5,8,1,-0.5,8,1,3.7,8,1,6.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,21,8.6,8,1,-1.1,8,1,4.1,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,22,10.9,8,1,2.6,8,1,7.4,8,1,8.5,0,8,1,0,1,8,2,0,1,8,1
2020,2,23,7.6,8,1,2.4,8,1,5.4,8,1,7.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,24,9.6,8,1,4.3,8,1,7.5,8,1,10.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,25,8.9,8,1,4.6,8,1,6.9,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2020,2,26,7.1,8,1,1.8,8,1,4.2,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2020,2,27,4.7,8,1,0.6,8,1,2.1,8,1,10.5,0,8,1,2,0,8,2,2,0,8,1
2020,2,28,6.0,8,1,0.7,8,1,3.8,8,1,1.5,0,8,1,0,1,8,2,2,0,8,1
2020,2,29,10.4,8,1,1.2,8,1,5.6,8,1,5.5,0,8,1,0,1,8,2,0,1,8,1
2021,2,1,10.0,8,1,-3.8,8,1,2.6,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2021,2,2,10.0,8,1,-1.8,8,1,3.2,8,1,13.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,3,-0.5,8,1,-2.8,8,1,-1.8,8,1,9.0,0,8,1,16,0,8,2,15,0,8,1
2021,2,4,3.1,8,1,-2.7,8,1,-1.1,8,1,16.5,0,8,1,12,0,8,2,27,0,8,1
2021,2,5,3.5,8,1,-2.3,8,1,1.1,8,1,15.0,0,8,1,1,0,8,2,17,0,8,1
2021,2,6,10.5,8,1,1.7,8,1,6.8,8,1,14.0,0,8,1,0,1,8,2,10,0,8,1
2021,2,7,8.6,8,1,0.3,8,1,4.1,8,1,9.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,8,2.2,8,1,-3.3,8,1,-0.8,8,1,2.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,9,1.6,8,1,-3.2,8,1,-0.5,8,1,3.5,0,8,1,2,0,8,2,2,0,8,1
2021,2,10,5.8,8,1,-0.3,8,1,3.6,8,1,9.5,0,8,1,3,0,8,2,5,0,8,1
2021,2,11,5.8,8,1,3.1,8,1,4.4,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,12,8.7,8,1,-2.2,8,1,2.8,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2021,2,13,14.3,8,1,0.6,8,1,5.8,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2021,2,14,15.3,8,1,2.1,8,1,7.9,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2021,2,15,10.0,8,1,5.9,8,1,7.5,8,1,37.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,16,8.4,8,1,-0.4,8,1,2.3,8,1,13.0,0,5,1,2,0,8,2,2,0,8,1
2021,2,17,1.3,8,1,-1.3,8,1,0.2,8,1,1.0,0,8,1,1,0,8,2,2,0,8,1
2021,2,18,1.8,8,1,-1.2,8,1,0.3,8,1,3.0,0,8,1,2,0,8,2,3,0,8,1
2021,2,19,6.4,8,1,-0.1,8,1,4.0,8,1,2.5,0,5,1,0,1,8,2,3,0,8,1
2021,2,20,10.2,8,1,3.7,8,1,7.8,8,1,18.5,0,8,1,0,1,8,2,0,1,8,1
2021,2,21,8.8,8,1,4.1,8,1,6.6,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2021,2,22,15.1,8,1,4.1,8,1,10.8,8,1,2.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,23,9.3,8,1,-2.0,8,1,1.7,8,1,5.5,0,8,1,1,0,8,2,1,0,8,1
2021,2,24,1.1,8,1,-2.4,8,1,-0.5,8,1,2.5,0,8,1,1,0,8,2,1,0,8,1
2021,2,25,4.2,8,1,-0.9,8,1,1.5,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,26,6.6,8,1,-0.5,8,1,3.3,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2021,2,27,3.3,8,1,-2.2,8,1,0.4,8,1,1.0,0,8,1,2,0,8,2,2,0,8,1
2021,2,28,10.1,8,1,-3.5,8,1,2.5,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2021,3,1,16.8,8,1,0.6,8,1,8.6,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2022,2,1,4.2,8,1,-1.6,8,1,0.8,8,1,5.5,0,8,1,10,0,8,2,23,0,8,1
2022,2,2,3.4,8,1,-0.6,8,1,2.1,8,1,5.0,0,8,1,1,0,8,2,23,0,8,1
2022,2,3,3.1,8,1,-0.9,8,1,1.3,8,1,0.5,0,8,1,2,0,8,2,18,0,8,1
2022,2,4,2.1,8,1,-2.2,8,1,0.4,8,1,13.0,0,8,1,22,0,8,2,37,0,8,1
2022,2,5,1.8,8,1,-2.6,8,1,-1.2,8,1,11.0,0,8,1,8,0,8,2,42,0,8,1
2022,2,6,0.7,8,1,-2.5,8,1,-0.9,8,1,5.0,0,8,1,2,0,8,2,36,0,8,1
2022,2,7,1.7,8,1,-1.2,8,1,0.5,8,1,2.5,0,8,1,2,0,8,2,34,0,8,1
2022,2,8,3.2,8,1,0.5,8,1,2.3,8,1,0.0,0,8,1,0,1,8,2,32,0,8,1
2022,2,9,3.7,8,1,-3.1,8,1,1.6,8,1,0.0,0,8,1,0,1,8,2,28,0,8,1
2022,2,10,2.6,8,1,-5.1,8,1,-0.4,8,1,0,1,8,1,0,1,8,2,25,0,8,1
2022,2,11,4.4,8,1,-1.2,8,1,1.1,8,1,0,1,8,1,0,1,8,2,24,0,8,1
2022,2,12,5.9,8,1,-1.6,8,1,2.2,8,1,2.5,0,8,1,1,0,8,2,21,0,8,1
2022,2,13,5.4,8,1,2.4,8,1,3.6,8,1,0,1,8,1,0,1,8,2,17,0,8,1
2022,2,14,4.4,8,1,-1.6,8,1,1.7,8,1,0.0,0,8,1,0,1,8,2,14,0,8,1
2022,2,15,4.2,8,1,-1.3,8,1,1.8,8,1,7.0,0,8,1,2,0,8,2,12,0,8,1
2022,2,16,3.3,8,1,0.3,8,1,1.5,8,1,19.5,0,8,1,4,0,8,2,14,0,8,1
2022,2,17,0.8,8,1,-1.6,8,1,-0.2,8,1,40.0,0,8,1,27,0,8,2,40,0,8,1
2022,2,18,4.1,8,1,-2.0,8,1,1.2,8,1,3.5,0,8,1,4,0,8,2,43,0,8,1
2022,2,19,5.4,8,1,-0.3,8,1,2.5,8,1,3.0,0,8,1,1,0,8,2,36,0,8,1
2022,2,20,3.8,8,1,-2.3,8,1,1.7,8,1,4.5,0,8,1,3,0,8,2,30,0,8,1
2022,2,21,0.0,8,1,-3.7,8,1,-1.6,8,1,3.5,0,8,1,0,1,8,2,25,0,8,1
2022,2,22,0.6,8,1,-2.3,8,1,-0.9,8,1,0.0,0,8,1,1,0,8,2,24,0,8,1
2022,2,23,1.7,8,1,-2.7,8,1,-0.4,8,1,2.5,0,8,1,2,0,8,2,24,0,8,1
2022,2,24,3.3,8,1,0.0,8,1,1.7,8,1,0.5,0,8,1,2,0,8,2,24,0,8,1
2022,2,25,5.5,8,1,1.4,8,1,4.1,8,1,1.0,0,8,1,0,1,8,2,23,0,8,1
2022,2,26,8.0,8,1,1.4,8,1,5.5,8,1,3.0,0,8,1,0,1,8,2,20,0,8,1
2022,2,27,6.5,8,1,2.4,8,1,4.4,8,1,16.0,0,8,1,0,1,8,2,15,0,8,1
2022,2,28,8.2,8,1,-0.6,8,1,4.9,8,1,2.0,0,8,1,0,1,8,2,9,0,8,1
2022,3,1,10.3,8,1,-1.5,8,1,4.7,8,1,4.0,0,8,1,0,1,8,2,5,0,8,1
2023,2,1,6.0,8,1,-1.9,8,1,1.9,8,1,17.5,0,8,1,7,0,8,2,15,0,8,1
2023,2,2,3.5,8,1,-0.3,8,1,1.3,8,1,0.5,0,8,1,3,0,8,2,7,0,8,1
2023,2,3,2.6,8,1,-1.2,8,1,0.9,8,1,0.5,0,8,1,3,0,8,2,6,0,8,1
2023,2,4,3.0,8,1,-2.6,8,1,0.8,8,1,1.0,0,8,1,4,0,8,2,6,0,8,1
2023,2,5,4.7,8,1,-1.5,8,1,2.4,8,1,0.0,0,8,1,0,1,8,2,6,0,8,1
2023,2,6,6.0,8,1,-1.7,8,1,2.1,8,1,12.5,0,8,1,1,0,8,2,4,0,8,1
2023,2,7,8.0,8,1,0.4,8,1,3.4,8,1,0,1,8,1,0,1,8,2,1,0,8,1
2023,2,8,5.0,8,1,-2.4,8,1,1.7,8,1,2.0,0,8,1,1,0,8,2,1,0,8,1
2023,2,9,2.9,8,1,-1.9,8,1,0.5,8,1,2.5,0,8,1,2,0,8,2,3,0,8,1
2023,2,10,1.2,8,1,-2.9,8,1,-0.7,8,1,8.0,0,8,1,13,0,8,2,14,0,8,1
2023,2,11,7.1,8,1,0.5,8,1,3.8,8,1,0.5,0,8,1,0,1,8,2,12,0,8,1
2023,2,12,11.1,8,1,-0.3,8,1,4.3,8,1,5.5,0,8,1,0,1,8,2,0,1,8,1
2023,2,13,4.7,8,1,2.2,8,1,3.2,8,1,1.5,0,8,1,0,1,8,2,0,1,8,1
2023,2,14,2.4,8,1,-2.7,8,1,0.0,8,1,5.5,0,8,1,4,0,8,2,3,0,8,1
2023,2,15,1.5,8,1,-2.8,8,1,-0.9,8,1,8.5,0,8,1,7,0,8,2,7,0,8,1
2023,2,16,2.9,8,1,-2.0,8,1,0.7,8,1,1.5,0,8,1,0,1,8,2,6,0,8,1
2023,2,17,7.3,8,1,0.2,8,1,3.5,8,1,7.5,0,8,1,0,1,8,2,5,0,8,1
2023,2,18,9.7,8,1,2.4,8,1,6.0,8,1,5.0,0,8,1,0,1,8,2,0,1,8,1
2023,2,19,8.3,8,1,2.8,8,1,5.1,8,1,13.0,0,8,1,0,1,8,2,0,1,8,1
2023,2,20,5.7,8,1,-1.1,8,1,1.9,8,1,0.0,0,8,1,0,1,8,2,0,1,8,1
2023,2,21,1.7,8,1,-1.8,8,1,-0.4,8,1,2.0,0,8,1,0,1,8,2,0,1,8,1
2023,2,22,4.6,8,1,-1.7,8,1,2.1,8,1,0.5,0,8,1,0,1,8,2,0,1,8,1
2023,2,23,8.9,8,1,0.1,8,1,4.0,8,1,4.0,0,8,1,0,1,8,2,0,1,8,1
2023,2,24,7.9,8,1,3.7,8,1,6.0,8,1,4.5,0,8,1,0,1,8,2,0,1,8,1
2023,2,25,3.9,8,1,-0.4,8,1,1.7,8,1,6.0,0,8,1,3,0,8,2,2,0,8,1
2023,2,26,4.6,8,1,-0.9,8,1,2.1,8,1,0.5,0,8,1,0,1,8,2,2,0,8,1
2023,2,27,8.3,8,1,1.3,8,1,4.8,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2023,2,28,13.9,8,1,-1.4,8,1,7.0,8,1,0,1,8,1,0,1,8,2,0,1,8,1
2023,3,1,13.8,8,1,4.8,8,1,9.9,8,1,16.0,0,8,1,0,1,8,2,0,1,8,1
